N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.0440135,0.0440958,0.433545,0.455054,0.550605,
33554432,16,0.0938725,0.041052,0.487262,0.429467,0.561735,
33554432,24,0.181067,0.0407117,0.528462,0.414877,0.613422,
33554432,32,0.0396938,0.0510231,0.591386,0.383698,0.659828,
33554432,40,0.161386,0.0387441,0.625116,0.388587,0.736881,
33554432,48,0.167587,0.0393604,0.680489,0.391139,0.8198,
33554432,56,0.178719,0.0400982,0.753968,0.397782,0.906138,
33554432,64,0.071301,0.0394159,0.801499,0.388779,0.943374,
33554432,72,0.21975,0.0421373,0.889028,0.384113,0.991927,
33554432,80,0.155553,0.0364709,0.895026,0.359028,1.04197,
33554432,88,0.154654,0.0362628,0.899226,0.360064,1.08741,
33554432,96,0.154112,0.0349636,0.929465,0.367138,1.19286,
33554432,104,0.154984,0.0360527,0.945173,0.36881,1.20715,
33554432,112,0.158159,0.0362938,0.968641,0.373974,1.29708,
33554432,120,0.15806,0.0363991,1.03471,0.37992,1.38554,
33554432,128,0.0356917,0.0359957,1.07392,0.379613,1.4538,
33554432,136,0.161876,0.0371004,1.14309,0.379992,1.56982,
33554432,144,0.16219,0.0372045,1.16202,0.37926,1.61827,
33554432,152,0.162132,0.0372842,1.22684,0.382452,1.69203,
33554432,160,0.163687,0.0387365,1.25559,0.378686,1.8408,
33554432,168,0.165561,0.038577,1.30821,0.380701,1.84994,
33554432,176,0.167994,0.0385255,1.37599,0.386279,1.91185,
33554432,184,0.170961,0.0386986,1.44441,0.383483,1.9583,
33554432,192,0.173712,0.0387799,1.50342,0.393071,2.02805,
33554432,200,0.17515,0.0384827,1.56024,0.396235,2.12515,
33554432,208,0.175773,0.0389278,1.61559,0.39554,2.18636,
33554432,216,0.175529,0.0384368,1.67766,0.39397,2.2832,
33554432,224,0.182667,0.0385033,1.66893,0.401216,2.34654,
33554432,232,0.19278,0.0409556,1.71557,0.412427,2.44873,
33554432,240,0.183019,0.038716,1.86215,0.403071,2.41406,
33554432,248,0.190818,0.0387095,1.894,0.401494,2.45679,
33554432,256,0.0674315,0.0384192,1.94532,0.399192,2.49346,
33554432,264,0.197514,0.0384644,2.05244,0.421852,2.52861,
33554432,272,0.198911,0.0389802,1.94596,0.412275,2.53379,
33554432,280,0.206644,0.0394432,2.12143,0.396516,2.58226,
33554432,288,0.211382,0.0414859,2.08412,0.408719,2.64983,
33554432,296,0.213434,0.0436102,2.10041,0.387823,2.65352,
33554432,304,0.218637,0.0389528,2.17519,0.384723,2.70749,
33554432,312,0.218466,0.043364,2.24106,0.381264,2.7723,
33554432,320,0.221727,0.0441575,2.34428,0.358423,2.78822,
33554432,328,0.155982,0.0342796,2.3619,0.360973,2.83628,
33554432,336,0.154427,0.0353226,2.40953,0.358463,2.83781,
33554432,344,0.153828,0.0348093,2.31426,0.375833,2.84907,
33554432,352,0.155557,0.0351709,2.39044,0.372158,2.95236,
33554432,360,0.153667,0.0354485,2.37954,0.377883,2.96062,
33554432,368,0.153219,0.0352224,2.32682,0.357864,2.96937,
33554432,376,0.154375,0.0354747,2.40179,0.361348,3.03045,
33554432,384,0.15417,0.0346348,2.41961,0.378554,3.0634,
33554432,392,0.15413,0.0343811,2.48463,0.36123,3.17142,
33554432,400,0.155438,0.0355769,2.4478,0.364011,3.13434,
33554432,408,0.155635,0.0349373,2.45337,0.380823,3.17974,
33554432,416,0.155266,0.0356222,2.47439,0.362566,3.2329,
33554432,424,0.15859,0.0498232,2.49129,0.364256,3.31519,
33554432,432,0.1537,0.0356783,2.55407,0.367241,3.35194,
33554432,440,0.155178,0.0344737,2.53419,0.368358,3.35072,
33554432,448,0.154384,0.0361809,2.53345,0.37124,3.38537,
33554432,456,0.154891,0.0351695,2.59826,0.368389,3.44605,
33554432,464,0.155369,0.0351008,2.65716,0.370445,3.47142,
33554432,472,0.153145,0.0353789,2.62411,0.371606,3.51157,
33554432,480,0.155429,0.0345691,2.6393,0.371176,3.56125,
33554432,488,0.15528,0.0349814,2.71059,0.386303,3.62262,
33554432,496,0.154939,0.0351366,2.68305,0.370477,3.66579,
33554432,504,0.156441,0.0347649,2.72764,0.373564,3.68071,
33554432,512,0.0319336,0.0348118,2.75665,0.372368,3.79245,
