N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.141748,0.357935,4.28228,4.53752,
67108864,16,0.123588,0.344823,4.22592,4.22412,4.93988,
67108864,24,0.242952,0.32544,4.31861,4.04445,
67108864,32,0.118057,0.310262,4.69864,3.92407,4.67166,
67108864,40,0.235726,0.335462,4.9202,3.80593,
67108864,48,0.235928,0.315014,5.24124,3.82236,5.09492,
67108864,56,0.234141,0.312351,5.69344,3.85795,
67108864,64,0.109518,0.308369,6.17402,3.88451,5.37901,
67108864,72,0.231463,0.306978,6.59789,3.75666,
67108864,80,0.231889,0.30527,7.10777,3.71496,5.86228,
67108864,88,0.231422,0.299359,7.59188,3.62552,
67108864,96,0.231981,0.318274,7.77918,3.68207,6.40626,
67108864,104,0.227201,0.317028,7.76821,3.71537,
67108864,112,0.228938,0.317569,7.92556,3.78634,7.01477,
67108864,120,0.228521,0.315934,8.07069,3.83917,
67108864,128,0.102003,0.313181,8.30787,3.913,7.51788,
67108864,136,0.228253,0.31326,8.58422,3.8762,
67108864,144,0.229437,0.313745,8.9234,3.89393,8.24478,
67108864,152,0.225438,0.312189,9.22779,3.91018,
67108864,160,0.226104,0.312341,9.52771,3.91327,8.67991,
67108864,168,0.226621,0.311966,9.88538,3.90861,
67108864,176,0.227791,0.310744,10.1906,3.92407,9.33964,
67108864,184,0.228236,0.312752,10.5385,3.92828,
67108864,192,0.225109,0.309496,10.8499,3.94606,9.77615,
67108864,200,0.227492,0.309475,11.1714,3.95297,
67108864,208,0.226701,0.309157,11.504,3.97511,10.356,
67108864,216,0.226416,0.308821,11.86,3.98595,
67108864,224,0.224731,0.308154,12.2917,4.00792,11.0482,
67108864,232,0.225649,0.307412,12.5635,4.0458,
67108864,240,0.224641,0.305968,12.9319,4.04806,11.4874,
67108864,248,0.225879,0.306879,13.1754,4.05576,
67108864,256,0.0989026,0.303735,13.7205,4.0849,12.2604,
67108864,264,0.224738,0.305367,13.8278,4.05065,
67108864,272,0.224369,0.304838,14.1684,4.02027,12.5756,
67108864,280,0.227861,0.304234,14.7611,4.00925,
67108864,288,0.224742,0.303001,14.9094,3.96939,13.0386,
67108864,296,0.226252,0.303073,15.0977,3.95754,
67108864,304,0.22389,0.30151,15.3863,3.93555,13.453,
67108864,312,0.223866,0.300932,15.8632,3.91904,
67108864,320,0.224446,0.300353,16.4707,3.89521,14.1746,
67108864,328,0.231371,0.299052,16.722,3.87991,
67108864,336,0.225282,0.297927,16.7364,3.84776,14.5624,
67108864,344,0.226868,0.296751,16.8835,3.83238,
67108864,352,0.224529,0.296826,17.0999,3.81607,15.0466,
67108864,360,0.225946,0.295318,17.3868,3.80282,
67108864,368,0.22455,0.294651,17.7128,3.78719,15.3727,
67108864,376,0.224204,0.293745,18.1527,3.778,
67108864,384,0.228269,0.289599,18.6438,3.76633,15.7929,
67108864,392,0.223478,0.290728,19.1892,3.75418,
67108864,400,0.223854,0.290642,19.8319,3.7322,16.1502,
67108864,408,0.225448,0.308276,20.3267,3.7259,
67108864,416,0.224766,0.307681,20.3342,3.72498,16.5237,
67108864,424,0.223785,0.307836,20.3509,3.73214,
67108864,432,0.224338,0.307744,20.3866,3.7393,16.7539,
67108864,440,0.225091,0.308814,20.4079,3.75148,
67108864,448,0.225366,0.30811,20.4842,3.77368,17.2084,
67108864,456,0.224801,0.308525,20.5495,3.78315,
67108864,464,0.225295,0.308299,20.5858,3.79384,17.3918,
67108864,472,0.222496,0.307709,20.678,3.80464,
67108864,480,0.224284,0.307568,20.7819,3.82677,17.8106,
67108864,488,0.230841,0.308319,20.8623,3.84605,
67108864,496,0.226071,0.308255,20.9489,3.85604,18.0883,
67108864,504,0.22442,0.308205,21.0598,3.87294,
67108864,512,0.101739,0.304077,21.2606,3.89377,18.5095,
