N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.151912,0.330522,3.7367,4.16415,
67108864,16,0.126867,0.308413,4.07275,3.90437,5.15322,
67108864,24,0.244322,0.280557,4.37469,3.75962,
67108864,32,0.120345,0.276633,4.93709,3.65405,4.85423,
67108864,40,0.234574,0.281512,5.468,3.5402,
67108864,48,0.234132,0.264417,5.85176,3.57284,4.99575,
67108864,56,0.234,0.264202,6.83273,3.58576,
67108864,64,0.111264,0.265655,7.09315,3.62197,5.62832,
67108864,72,0.231896,0.267413,7.56855,3.53012,
67108864,80,0.234479,0.275517,8.05856,3.4174,6.28637,
67108864,88,0.234827,0.279638,8.80216,3.36226,
67108864,96,0.228464,0.262352,9.0521,3.36627,6.83437,
67108864,104,0.226472,0.262049,9.10558,3.36433,
67108864,112,0.229025,0.261868,9.32584,3.39833,7.45501,
67108864,120,0.227328,0.261058,9.45207,3.46455,
67108864,128,0.10301,0.259108,9.96162,3.51597,8.06527,
67108864,136,0.227961,0.25965,10.0046,3.50194,
67108864,144,0.229392,0.259638,10.4138,3.4852,8.74187,
67108864,152,0.225505,0.258792,10.7048,3.53721,
67108864,160,0.224273,0.258608,11.0359,3.51232,9.36571,
67108864,168,0.226184,0.258985,11.434,3.54422,
67108864,176,0.227816,0.258958,11.7752,3.54501,9.99626,
67108864,184,0.227488,0.258456,12.1407,3.5803,
67108864,192,0.224501,0.259172,12.4932,3.5632,10.6399,
67108864,200,0.226192,0.259162,12.8716,3.64969,
67108864,208,0.225931,0.259229,13.2413,3.59161,11.2881,
67108864,216,0.225518,0.259754,13.6251,3.62275,
67108864,224,0.224026,0.259178,14.1838,3.59496,11.8739,
67108864,232,0.226913,0.260158,14.3479,3.65867,
67108864,240,0.224353,0.259301,14.8164,3.64304,12.5111,
67108864,248,0.225111,0.260529,15.1016,3.70062,
67108864,256,0.0996771,0.258064,15.7104,3.67551,13.1717,
67108864,264,0.225435,0.260995,15.8529,3.7047,
67108864,272,0.223905,0.261306,16.2404,3.65307,13.763,
67108864,280,0.227594,0.261806,16.8664,3.67526,
67108864,288,0.224678,0.262215,17.0426,3.61983,14.2848,
67108864,296,0.225859,0.262772,17.2443,3.63722,
67108864,304,0.224176,0.262305,17.6019,3.58452,14.9159,
67108864,312,0.224832,0.263717,18.1115,3.61034,
67108864,320,0.224202,0.263978,18.7859,3.52024,15.6147,
67108864,328,0.225097,0.264207,19.1101,3.57381,
67108864,336,0.224684,0.263981,19.1926,3.51926,16.2546,
67108864,344,0.227879,0.265068,19.2951,3.56172,
67108864,352,0.225422,0.266304,19.5431,3.47462,16.6464,
67108864,360,0.226974,0.266591,19.8654,3.52039,
67108864,368,0.224815,0.266898,20.3512,3.47947,17.0022,
67108864,376,0.225173,0.267669,20.8224,3.50828,
67108864,384,0.229985,0.266364,21.2842,3.38965,17.2747,
67108864,392,0.224876,0.270283,21.9125,3.4921,
67108864,400,0.225512,0.271366,22.6332,3.3971,17.6797,
67108864,408,0.225617,0.259255,23.2957,3.45093,
67108864,416,0.225056,0.253671,23.3076,3.35959,18.1562,
67108864,424,0.223693,0.252913,23.2572,3.44082,
67108864,432,0.224892,0.253745,23.2793,3.43476,18.4516,
67108864,440,0.225744,0.25363,23.3324,3.46798,
67108864,448,0.224909,0.253384,23.3908,3.39683,18.7139,
67108864,456,0.224882,0.252916,23.5554,3.50811,
67108864,464,0.225797,0.253456,23.5555,3.46593,19.2409,
67108864,472,0.223328,0.252989,23.656,3.50727,
67108864,480,0.223959,0.252366,23.7572,3.44155,19.4752,
67108864,488,0.222743,0.252936,23.8635,3.54033,
67108864,496,0.226394,0.252474,23.9912,3.5133,20.1108,
67108864,504,0.223548,0.252375,24.1148,3.56198,
67108864,512,0.104555,0.249537,24.2151,3.48158,20.2928,
