N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.270419,0.739653,8.54239,9.01582,
134217728,16,0.245216,0.682914,8.93851,8.22189,10.6575,
134217728,24,0.485478,0.65435,9.82944,8.07752,
134217728,32,0.231539,0.62083,10.5744,8.06415,10.1817,
134217728,40,0.478364,0.579281,12.3195,7.80021,
134217728,48,0.466725,0.632524,13.1808,7.82782,10.2812,
134217728,56,0.463189,0.62662,14.2816,7.94558,
134217728,64,0.219355,0.615461,15.2906,7.97602,11.536,
134217728,72,0.45918,0.606141,16.4217,7.97074,
134217728,80,0.45949,0.612399,17.423,7.84593,13.1634,
134217728,88,0.457715,0.59689,18.4226,7.82423,
134217728,96,0.458027,0.571221,19.1485,7.66037,14.3412,
134217728,104,0.456141,0.535976,20.3604,7.57717,
134217728,112,0.454194,0.634976,21.6472,7.50684,15.2219,
134217728,120,0.451866,0.634731,21.3787,7.67088,
134217728,128,0.203636,0.628094,21.5533,7.639,16.3918,
134217728,136,0.452151,0.628814,21.9784,7.76302,
134217728,144,0.453806,0.627828,22.2556,7.62633,17.4173,
134217728,152,0.448369,0.626333,24.2535,7.81205,
134217728,160,0.447304,0.625451,23.2345,7.70245,18.6715,
134217728,168,0.449072,0.623287,23.834,7.88056,
134217728,176,0.452161,0.622176,24.4737,7.79489,20.0295,
134217728,184,0.453772,0.622663,25.1503,7.92034,
134217728,192,0.446017,0.618657,25.9108,7.85343,21.315,
134217728,200,0.451562,0.618932,26.575,7.964,
134217728,208,0.451485,0.618102,27.3366,7.91637,22.6705,
134217728,216,0.447095,0.62184,28.1249,7.99059,
134217728,224,0.446247,0.615073,28.8803,7.88117,24.0928,
134217728,232,0.448695,0.613526,29.4977,8.02269,
134217728,240,0.445872,0.612265,30.2408,7.96012,25.2034,
134217728,248,0.446311,0.610031,31.0273,8.09802,
134217728,256,0.197573,0.603996,31.9264,7.93099,26.8099,
134217728,264,0.444763,0.606844,32.5218,8.05177,
134217728,272,0.442559,0.604756,33.2225,7.94475,28.0245,
134217728,280,0.453307,0.60466,34.1578,8.00708,
134217728,288,0.44659,0.600223,34.6539,7.87522,29.3852,
134217728,296,0.446313,0.598827,35.5996,7.97965,
134217728,304,0.446531,0.598558,36.3093,7.89015,30.9595,
134217728,312,0.446142,0.595698,36.8504,7.9692,
134217728,320,0.445536,0.593796,38.0318,7.80661,32.4964,
134217728,328,0.446484,0.591392,38.5058,7.93108,
134217728,336,0.447697,0.586723,39.0345,7.87956,34.1289,
134217728,344,0.450405,0.585208,39.8797,7.96183,
134217728,352,0.445467,0.583373,41.1166,7.83236,35.7082,
134217728,360,0.44926,0.578917,41.6983,7.93144,
134217728,368,0.444883,0.577063,41.9575,7.85931,36.4299,
134217728,376,0.447142,0.573945,42.4467,7.93105,
134217728,384,0.447851,0.570508,43.2269,7.74859,37.5836,
134217728,392,0.446192,0.572402,44.2401,7.88646,
134217728,400,0.447805,0.567307,45.519,7.80381,38.3871,
134217728,408,0.448478,0.561611,46.7503,7.86498,
134217728,416,0.450231,0.556526,46.7497,7.69024,39.3025,
134217728,424,0.447251,0.55275,46.9331,7.78316,
134217728,432,0.451579,0.550491,47.3291,7.68961,39.7464,
134217728,440,0.448379,0.544948,47.7102,7.71287,
134217728,448,0.447552,0.540504,48.2909,7.55107,40.1285,
134217728,456,0.446449,0.536831,48.9533,7.67506,
134217728,464,0.44908,0.533387,49.771,7.59684,41.2148,
134217728,472,0.448594,0.533357,50.8767,7.6311,
134217728,480,0.448279,0.523889,51.7794,7.50435,41.9443,
134217728,488,0.450442,0.519008,52.9297,7.57254,
134217728,496,0.449146,0.513027,54.1772,7.50504,42.6365,
134217728,504,0.44868,0.508171,55.615,7.4894,
134217728,512,0.206477,0.610579,57.1456,7.287,43.5847,
