N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.050466,0.0581933,0.556404,0.554741,0.805176,
33554432,16,0.101246,0.0546502,0.583359,0.541541,0.786414,
33554432,24,0.184816,0.0534296,0.610971,0.508829,0.80079,
33554432,32,0.0419176,0.0493322,0.710521,0.473127,0.818133,
33554432,40,0.168187,0.0512298,0.726888,0.474979,0.867814,
33554432,48,0.178066,0.05497,0.80838,0.490186,0.958076,
33554432,56,0.184205,0.0527436,0.854801,0.496074,1.0426,
33554432,64,0.0756621,0.0535965,0.991252,0.51048,1.1549,
33554432,72,0.22101,0.0554461,1.11381,0.479452,1.16788,
33554432,80,0.170253,0.0539075,1.126,0.445328,1.22479,
33554432,88,0.161514,0.0474752,1.1174,0.448365,1.25957,
33554432,96,0.162909,0.049075,1.09902,0.580298,1.33062,
33554432,104,0.16296,0.0483132,1.09065,0.465203,1.36351,
33554432,112,0.173152,0.0469933,1.12446,0.471917,1.45003,
33554432,120,0.175762,0.0473832,1.15087,0.481,1.53025,
33554432,128,0.0417313,0.0476303,1.19477,0.487734,1.60745,
33554432,136,0.172886,0.0492057,1.23656,0.479837,1.67867,
33554432,144,0.167261,0.0498688,1.27114,0.484053,1.7648,
33554432,152,0.17144,0.0497677,1.32593,0.481551,1.86495,
33554432,160,0.17828,0.050466,1.35793,0.484328,1.99636,
33554432,168,0.172021,0.0498275,1.42731,0.49149,2.05044,
33554432,176,0.17459,0.050402,1.49833,0.491841,2.17115,
33554432,184,0.178813,0.0520573,1.56163,0.490779,2.23328,
33554432,192,0.185448,0.0501564,1.5459,0.498748,2.31244,
33554432,200,0.18846,0.0523239,1.5898,0.575769,2.38399,
33554432,208,0.182243,0.0505366,1.64926,0.507548,2.46748,
33554432,216,0.18781,0.0505302,1.74695,0.508631,2.51521,
33554432,224,0.186393,0.050702,1.84948,0.515479,2.60426,
33554432,232,0.187225,0.0570911,1.9343,0.516378,2.70527,
33554432,240,0.192222,0.0508392,2.02309,0.520048,2.81912,
33554432,248,0.200968,0.0511039,2.10797,0.524862,2.94344,
33554432,256,0.0781637,0.0570928,2.1901,0.529222,3.18154,
33554432,264,0.20006,0.0550898,2.26773,0.524851,2.96766,
33554432,272,0.204005,0.0510356,2.33832,0.524147,2.86641,
33554432,280,0.207182,0.0511335,2.42434,0.523423,2.93414,
33554432,288,0.213513,0.0553304,2.50566,0.52055,3.0165,
33554432,296,0.215858,0.0548117,2.59098,0.513559,3.10539,
33554432,304,0.218752,0.0579732,2.65813,0.49165,3.18961,
33554432,312,0.226715,0.0563135,2.73488,0.472831,3.26632,
33554432,320,0.228373,0.0557355,2.80145,0.450093,3.33035,
33554432,328,0.160776,0.0473784,2.81396,0.453701,3.37986,
33554432,336,0.169232,0.0464513,2.77824,0.451622,3.40402,
33554432,344,0.159768,0.0470743,2.77041,0.447878,3.42108,
33554432,352,0.161879,0.0470307,2.74443,0.448824,3.4397,
33554432,360,0.161561,0.0478422,2.77377,0.448781,3.46651,
33554432,368,0.160977,0.047039,2.74037,0.449497,3.51573,
33554432,376,0.170129,0.0466447,2.73706,0.450656,3.5475,
33554432,384,0.161296,0.0468144,2.72792,0.448969,3.59051,
33554432,392,0.160602,0.0472797,2.72934,0.453332,3.61938,
33554432,400,0.160759,0.0470686,2.72906,0.460195,3.64585,
33554432,408,0.167468,0.0505991,2.73531,0.461262,3.68936,
33554432,416,0.169019,0.0460244,2.74251,0.46202,3.71378,
33554432,424,0.160099,0.0460271,2.74421,0.458587,3.75312,
33554432,432,0.168855,0.0456614,2.75548,0.463596,3.79903,
33554432,440,0.171808,0.046374,2.75412,0.468577,3.80895,
33554432,448,0.167624,0.0466676,2.77931,0.466794,3.8884,
33554432,456,0.168996,0.0457345,2.78751,0.468866,3.89921,
33554432,464,0.161153,0.0470503,2.80017,0.491078,3.96106,
33554432,472,0.161394,0.0477567,2.8081,0.471585,3.95448,
33554432,480,0.161554,0.0471044,2.81651,0.475508,4.03397,
33554432,488,0.167377,0.045831,2.8614,0.474087,4.05448,
33554432,496,0.159684,0.0465027,2.85823,0.47759,4.07206,
33554432,504,0.163121,0.0472557,2.88803,0.477366,4.14347,
33554432,512,0.039714,0.0472428,2.90069,0.47963,4.30578,
