N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.332847,0.735815,8.51716,9.47346,
134217728,16,0.273083,0.667534,8.70684,8.70192,10.0218,
134217728,24,0.493464,0.629298,9.47511,8.31908,
134217728,32,0.280897,0.614509,10.3362,8.29408,9.59149,
134217728,40,0.629029,0.636857,11.7704,7.80926,
134217728,48,0.473792,0.600924,12.4668,7.8663,9.75887,
134217728,56,0.475656,0.598513,13.3669,7.92332,
134217728,64,0.239731,0.592496,14.4169,7.9922,10.8886,
134217728,72,0.494871,0.59118,15.6035,7.83667,
134217728,80,0.514971,0.607186,16.7097,7.76362,12.4353,
134217728,88,0.535554,0.606441,17.8234,7.61175,
134217728,96,0.564485,0.600426,18.5666,7.50791,13.5408,
134217728,104,0.606096,0.599926,19.985,7.43004,
134217728,112,0.457051,0.597905,20.8254,7.50238,14.4007,
134217728,120,0.455691,0.595325,21.0311,7.64123,
134217728,128,0.206846,0.591634,21.2835,7.79995,15.3466,
134217728,136,0.45838,0.592412,21.7094,7.72591,
134217728,144,0.459898,0.591942,22.1364,7.6738,16.4233,
134217728,152,0.455824,0.591379,22.7103,7.72437,
134217728,160,0.452607,0.590035,23.3352,7.75759,17.6121,
134217728,168,0.456798,0.588675,24.0787,7.78814,
134217728,176,0.460853,0.587648,24.8065,7.84083,18.5758,
134217728,184,0.462888,0.589024,25.6104,7.88114,
134217728,192,0.457029,0.586428,26.4469,7.92819,19.9493,
134217728,200,0.465562,0.585681,27.2354,7.95736,
134217728,208,0.463566,0.585294,28.0817,8.03596,21.1551,
134217728,216,0.461311,0.585061,28.8814,8.07615,
134217728,224,0.461758,0.584183,29.7894,8.12031,22.3253,
134217728,232,0.466241,0.583842,30.5389,8.19389,
134217728,240,0.463619,0.584387,31.3845,8.22435,23.3863,
134217728,248,0.466837,0.583892,32.2675,8.31673,
134217728,256,0.218697,0.580319,33.2978,8.35935,24.862,
134217728,264,0.46853,0.583209,33.9403,8.28368,
134217728,272,0.470413,0.583052,34.7454,8.24977,25.8583,
134217728,280,0.481638,0.584,35.8855,8.24247,
134217728,288,0.476675,0.582041,36.3794,8.2113,27.0273,
134217728,296,0.479879,0.583292,37.5094,8.18717,
134217728,304,0.481231,0.581598,38.1881,8.16062,28.2322,
134217728,312,0.484854,0.581537,38.8844,8.17129,
134217728,320,0.486249,0.582628,40.1841,8.15893,29.4824,
134217728,328,0.489407,0.58103,40.758,8.14919,
134217728,336,0.492528,0.58115,41.2883,8.12788,31.1477,
134217728,344,0.500911,0.582073,42.2663,8.10723,
134217728,352,0.499517,0.581558,43.6888,8.09162,32.3486,
134217728,360,0.506953,0.581277,44.3115,8.0632,
134217728,368,0.507655,0.580221,44.6172,8.04775,33.1821,
134217728,376,0.512457,0.581348,45.2292,8.0302,
134217728,384,0.515763,0.582001,46.088,7.9971,33.943,
134217728,392,0.519482,0.580573,47.2648,7.99282,
134217728,400,0.524379,0.580564,48.6824,7.97306,35.2099,
134217728,408,0.528625,0.580002,49.9653,7.97159,
134217728,416,0.534512,0.579816,50.0573,7.95128,35.5866,
134217728,424,0.537121,0.57898,50.2822,7.94002,
134217728,432,0.545701,0.578828,50.7271,7.9114,36.2235,
134217728,440,0.548975,0.580324,51.1586,7.91757,
134217728,448,0.554386,0.578792,51.7813,7.92004,36.8193,
134217728,456,0.559474,0.57891,52.5464,7.89001,
134217728,464,0.566474,0.579153,53.466,7.86421,37.4122,
134217728,472,0.577982,0.578977,54.6417,7.89384,
134217728,480,0.577776,0.578598,55.6531,7.87623,37.9938,
134217728,488,0.584969,0.579578,56.9551,7.86396,
134217728,496,0.591793,0.579818,58.3729,7.84939,39.3454,
134217728,504,0.606512,0.579483,60.1606,7.86632,
134217728,512,0.209972,0.576977,61.6652,7.84819,39.8888,
