N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.0516411,0.0576821,0.541886,0.608101,0.86283,
33554432,16,0.0991157,0.0531458,0.600896,0.593415,0.861098,
33554432,24,0.187386,0.0548869,0.593786,0.572205,0.870835,
33554432,32,0.0434025,0.050839,0.704592,0.530479,0.871861,
33554432,40,0.171968,0.0539533,0.709745,0.542792,0.922056,
33554432,48,0.174904,0.0519934,0.796439,0.555637,1.03143,
33554432,56,0.196694,0.0555632,0.847849,0.553479,1.12005,
33554432,64,0.0813058,0.0546123,0.994248,0.650922,1.24339,
33554432,72,0.22764,0.0524723,1.13234,0.526741,1.33234,
33554432,80,0.162039,0.0506719,1.15,0.504338,1.31939,
33554432,88,0.169763,0.0510963,1.11996,0.510616,1.37411,
33554432,96,0.163576,0.0503862,1.11138,0.527431,1.42121,
33554432,104,0.162672,0.0494943,1.11609,0.530857,1.49442,
33554432,112,0.172107,0.0540434,1.13374,0.537743,1.57642,
33554432,120,0.165228,0.0499764,1.17962,0.550192,1.66072,
33554432,128,0.0429594,0.0511522,1.21931,0.557874,1.76175,
33554432,136,0.179709,0.0513099,1.26648,0.551287,1.84243,
33554432,144,0.168235,0.0517029,1.31095,0.564467,1.94387,
33554432,152,0.171054,0.0507657,1.36492,0.561779,2.06166,
33554432,160,0.170757,0.0518959,1.39429,0.556187,2.16208,
33554432,168,0.17239,0.0530689,1.47079,0.56488,2.27352,
33554432,176,0.17289,0.0553475,1.53628,0.570894,2.39409,
33554432,184,0.175332,0.0520532,1.61047,0.5686,2.48601,
33554432,192,0.177751,0.0517926,1.59472,0.570049,2.56298,
33554432,200,0.179536,0.0521964,1.62274,0.578984,2.65807,
33554432,208,0.181903,0.0526731,1.69105,0.580431,2.7387,
33554432,216,0.183229,0.052492,1.81678,0.583161,2.808,
33554432,224,0.191033,0.0526135,1.89108,0.589692,2.89855,
33554432,232,0.197598,0.0557184,1.99382,0.588676,3.01567,
33554432,240,0.192001,0.0663624,2.07926,0.590122,3.14621,
33554432,248,0.195169,0.061167,2.17453,0.591655,3.27263,
33554432,256,0.0783485,0.0554986,2.2578,0.59444,3.51347,
33554432,264,0.20715,0.0557543,2.36175,0.598009,3.30144,
33554432,272,0.209189,0.0528527,2.4304,0.585329,3.24335,
33554432,280,0.215343,0.0576531,2.50429,0.590535,3.30208,
33554432,288,0.221383,0.0557874,2.5896,0.595848,3.38202,
33554432,296,0.217044,0.053582,2.68075,0.580122,3.41402,
33554432,304,0.228624,0.0533756,2.7528,0.559481,3.4824,
33554432,312,0.219154,0.0570511,2.84035,0.537684,3.56283,
33554432,320,0.220862,0.0569991,2.90784,0.520891,3.66231,
33554432,328,0.165075,0.04944,2.90952,0.517855,3.71291,
33554432,336,0.160535,0.0482733,2.88357,0.520704,3.76602,
33554432,344,0.160775,0.0494312,2.8744,0.520893,3.76885,
33554432,352,0.161552,0.049468,2.86731,0.523,3.80119,
33554432,360,0.160023,0.0494361,2.85254,0.52478,3.84129,
33554432,368,0.161758,0.0497143,2.83846,0.52378,3.88456,
33554432,376,0.160986,0.0493734,2.83674,0.526473,3.92917,
33554432,384,0.16593,0.0501194,2.83354,0.525325,3.95281,
33554432,392,0.160313,0.0492357,2.82286,0.532615,3.99829,
33554432,400,0.160452,0.0477995,2.82401,0.529843,4.05259,
33554432,408,0.161388,0.0496869,2.81795,0.532503,4.09352,
33554432,416,0.170056,0.0492663,2.83578,0.533482,4.15348,
33554432,424,0.161508,0.0497662,2.84754,0.531702,4.20628,
33554432,432,0.160541,0.0485278,2.87102,0.53843,4.21789,
33554432,440,0.161178,0.0492861,2.85697,0.537554,4.24527,
33554432,448,0.161912,0.0492637,2.87763,0.538029,4.29157,
33554432,456,0.163387,0.0488576,2.88238,0.539488,4.33813,
33554432,464,0.160738,0.049075,2.91274,0.541264,4.37799,
33554432,472,0.16061,0.0490856,2.9253,0.542357,4.4266,
33554432,480,0.160867,0.0478968,2.91904,0.544941,4.46042,
33554432,488,0.161944,0.0500082,2.95379,0.545246,4.53794,
33554432,496,0.161075,0.0484627,2.96117,0.543924,4.57057,
33554432,504,0.162614,0.0481356,2.98606,0.547906,4.62882,
33554432,512,0.0411983,0.0484558,3.01314,0.546422,4.78462,
