N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.205388,0.230788,2.17521,2.56071,3.73532,
67108864,16,0.171694,0.212665,2.2357,2.37931,3.38738,
67108864,24,0.388591,0.201062,2.39349,2.26502,3.27922,
67108864,32,0.18377,0.190764,2.68754,2.26089,3.73433,
67108864,40,0.375731,0.199778,2.93943,2.12938,3.77365,
67108864,48,0.376269,0.191093,3.07327,2.17402,4.13036,
67108864,56,0.384128,0.189557,3.34741,2.20445,4.53647,
67108864,64,0.145989,0.192213,3.63466,2.24951,4.87493,
67108864,72,0.408537,0.188381,3.85469,2.22177,5.3396,
67108864,80,0.424977,0.194467,4.39698,2.15431,5.45957,
67108864,88,0.454188,0.19115,4.96136,2.04842,5.72645,
67108864,96,0.365355,0.189307,5.01955,2.08946,6.00691,
67108864,104,0.369489,0.189516,4.93765,2.11619,6.19257,
67108864,112,0.369454,0.188876,4.91757,2.14255,6.44997,
67108864,120,0.37272,0.190746,4.94836,2.1871,6.75592,
67108864,128,0.117529,0.189169,5.04423,2.23512,7.09643,
67108864,136,0.36905,0.187923,5.14846,2.20357,7.43751,
67108864,144,0.371613,0.190633,5.29849,2.19998,7.76287,
67108864,152,0.368447,0.188966,5.50838,2.20578,8.17799,
67108864,160,0.375182,0.193105,5.63558,2.2098,8.66732,
67108864,168,0.368351,0.189783,5.81692,2.21982,9.02556,
67108864,176,0.369685,0.193317,5.97943,2.23082,9.39821,
67108864,184,0.371917,0.189533,6.22487,2.26576,9.82151,
67108864,192,0.375084,0.192584,6.35821,2.26034,10.1383,
67108864,200,0.375056,0.194305,6.54299,2.28462,10.4861,
67108864,208,0.377082,0.189945,6.78105,2.29463,10.9951,
67108864,216,0.372677,0.188108,6.92789,2.30776,11.222,
67108864,224,0.381965,0.1963,7.11702,2.31997,11.6021,
67108864,232,0.379448,0.188554,7.32208,2.32996,11.8429,
67108864,240,0.383643,0.194984,7.62902,2.5567,12.2061,
67108864,248,0.393422,0.193077,7.64744,2.36809,12.5641,
67108864,256,0.136667,0.186284,7.90684,2.39704,13.1044,
67108864,264,0.388983,0.195192,8.07034,2.39639,13.2872,
67108864,272,0.390068,0.187862,8.32219,2.37724,13.5914,
67108864,280,0.393912,0.199146,8.85528,2.36918,13.8402,
67108864,288,0.393805,0.187546,8.85957,2.37118,14.2657,
67108864,296,0.40109,0.191354,8.84017,2.36507,14.5971,
67108864,304,0.402332,0.19232,8.94562,2.3626,15.0241,
67108864,312,0.403603,0.187632,9.1404,2.35475,15.4803,
67108864,320,0.410715,0.191058,9.50058,2.3539,16.0048,
67108864,328,0.411247,0.191096,9.87511,2.33993,15.9092,
67108864,336,0.419559,0.194276,10.3071,2.31697,15.8427,
67108864,344,0.419219,0.187588,10.6745,2.29924,15.8845,
67108864,352,0.422851,0.193776,11.0497,2.27688,15.7543,
67108864,360,0.430273,0.190264,11.4287,2.25011,15.3916,
67108864,368,0.42911,0.193004,11.7942,2.21677,15.7339,
67108864,376,0.43478,0.191255,12.1607,2.20083,16.1652,
67108864,384,0.449335,0.190604,12.4673,2.16606,16.5269,
67108864,392,0.446473,0.190404,12.8545,2.14894,16.8945,
67108864,400,0.451993,0.190156,13.181,2.11584,17.3251,
67108864,408,0.363314,0.184976,13.4334,2.10317,17.563,
67108864,416,0.360391,0.184659,13.3774,2.10759,17.7314,
67108864,424,0.365104,0.185712,13.3358,2.1159,17.8775,
67108864,432,0.367317,0.185638,13.3235,2.11819,18.0717,
67108864,440,0.365297,0.184567,13.26,2.12411,18.2046,
67108864,448,0.360693,0.184761,13.2273,2.13355,18.3876,
67108864,456,0.363793,0.184339,13.2443,2.13678,18.5227,
67108864,464,0.362732,0.183942,13.2666,2.14318,18.7315,
67108864,472,0.363518,0.184824,13.2521,2.44617,18.88,
67108864,480,0.363905,0.185774,13.2893,2.14932,19.0402,
67108864,488,0.362449,0.184954,13.2537,2.1566,19.2147,
67108864,496,0.363226,0.184158,13.2582,2.1592,19.4184,
67108864,504,0.367658,0.184183,13.2946,2.17488,19.5611,
67108864,512,0.118885,0.181576,13.3056,2.18389,20.2204,
