N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.204306,0.2223,2.19527,2.36354,3.49044,
67108864,16,0.169934,0.209392,2.29032,2.16669,3.19169,
67108864,24,0.388445,0.192496,2.45228,2.04214,3.11064,
67108864,32,0.182809,0.190479,2.72003,2.06492,3.48102,
67108864,40,0.375141,0.189633,3.04392,1.89058,3.59141,
67108864,48,0.377351,0.185343,3.20425,1.93204,3.8527,
67108864,56,0.386629,0.184147,3.39491,1.97078,4.1889,
67108864,64,0.145743,0.19182,3.63792,2.01747,4.54933,
67108864,72,0.40907,0.185889,3.84668,2.00955,4.90211,
67108864,80,0.419738,0.18821,4.3393,1.93455,4.98446,
67108864,88,0.453289,0.191994,4.85962,1.79551,5.30712,
67108864,96,0.363979,0.180762,4.90161,1.81892,5.51745,
67108864,104,0.366954,0.182125,4.87427,1.83622,5.70315,
67108864,112,0.36798,0.179468,4.86796,1.84875,5.96281,
67108864,120,0.365503,0.181771,4.89295,1.88699,6.24149,
67108864,128,0.120596,0.181148,4.95628,1.9169,6.57749,
67108864,136,0.368245,0.183042,5.05926,1.91709,6.75517,
67108864,144,0.371461,0.182779,5.18054,1.91201,7.03252,
67108864,152,0.371056,0.18208,5.40529,1.90568,7.44171,
67108864,160,0.371887,0.185067,5.49103,1.93051,7.84892,
67108864,168,0.374164,0.185234,5.66569,1.93332,8.18394,
67108864,176,0.372912,0.185684,5.82824,1.9364,8.51484,
67108864,184,0.374151,0.185085,6.0418,1.93821,8.84616,
67108864,192,0.376403,0.18505,6.19475,1.95273,9.05361,
67108864,200,0.375942,0.185322,6.35088,1.98898,9.46983,
67108864,208,0.375969,0.184749,6.55472,2.00118,9.7075,
67108864,216,0.380231,0.184816,6.74348,2.0224,10.0112,
67108864,224,0.381165,0.18755,6.92564,2.03683,10.6095,
67108864,232,0.382598,0.185151,7.11966,2.04744,10.6536,
67108864,240,0.38224,0.179965,7.40561,2.25108,10.943,
67108864,248,0.38325,0.18481,7.42057,2.07917,11.2399,
67108864,256,0.140035,0.180499,7.68172,2.1139,11.7513,
67108864,264,0.381153,0.186489,7.78172,2.11356,11.9031,
67108864,272,0.391845,0.186403,8.07717,2.10127,12.1109,
67108864,280,0.396058,0.185575,8.57529,2.0973,12.533,
67108864,288,0.396688,0.185086,8.58824,2.08907,12.7382,
67108864,296,0.399469,0.187676,8.55862,2.09641,13.1441,
67108864,304,0.404974,0.187865,8.67411,2.08166,13.4204,
67108864,312,0.406405,0.191171,8.86163,2.0789,13.8966,
67108864,320,0.409572,0.18638,9.23216,2.07965,14.3531,
67108864,328,0.415795,0.193491,9.5392,2.07774,14.2498,
67108864,336,0.419758,0.187411,9.96351,2.04208,13.9866,
67108864,344,0.42375,0.190769,10.3477,2.0177,13.8905,
67108864,352,0.421001,0.187397,10.6774,1.98968,13.7687,
67108864,360,0.436461,0.185948,11.0266,1.96152,13.9015,
67108864,368,0.432199,0.188316,11.3934,1.93397,14.3183,
67108864,376,0.43605,0.188684,11.73,1.90674,14.6599,
67108864,384,0.449966,0.189051,12.1171,1.87401,15.0989,
67108864,392,0.445361,0.187508,12.4092,1.85658,15.3439,
67108864,400,0.452535,0.19318,12.7495,1.8342,15.692,
67108864,408,0.365071,0.177432,12.9547,1.83534,15.9444,
67108864,416,0.361623,0.175479,12.898,1.84029,16.0643,
67108864,424,0.363749,0.177741,12.8577,1.84474,16.2055,
67108864,432,0.365415,0.175367,12.8616,1.85239,16.3576,
67108864,440,0.367104,0.177081,12.7906,1.852,16.4292,
67108864,448,0.361155,0.17588,12.773,1.85752,16.5755,
67108864,456,0.361035,0.175609,12.7639,1.85993,16.7185,
67108864,464,0.370683,0.175491,12.7539,1.86087,16.9853,
67108864,472,0.366605,0.176674,12.7569,1.86619,16.9963,
67108864,480,0.363186,0.177686,12.7871,1.86911,17.1504,
67108864,488,0.364277,0.177498,12.7783,1.87743,17.2836,
67108864,496,0.361242,0.176025,12.8078,1.88292,17.4171,
67108864,504,0.364441,0.176294,12.8239,1.89807,17.5568,
67108864,512,0.119612,0.171395,12.8654,1.89981,18.2888,
