N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.261114,0.443694,4.62477,4.78959,7.09607,
67108864,16,0.235336,0.428791,4.70614,4.46172,6.57732,
67108864,24,0.474973,0.413154,4.9402,4.25764,6.50429,
67108864,32,0.224014,0.384252,5.42363,4.14272,7.06568,
67108864,40,0.465067,0.420276,5.93646,3.99882,7.46033,
67108864,48,0.461413,0.400092,6.43999,4.07049,8.21878,
67108864,56,0.463822,0.39414,6.93323,4.1318,8.8602,
67108864,64,0.204054,0.387496,7.4905,4.17334,9.56616,
67108864,72,0.460128,0.382331,7.9045,4.00305,10.1813,
67108864,80,0.453406,0.376912,8.34635,3.90607,10.7305,
67108864,88,0.455409,0.366631,9.03455,3.87344,11.1475,
67108864,96,0.451203,0.402079,9.25427,3.92641,11.6446,
67108864,104,0.454768,0.401831,9.33678,4.02623,12.1441,
67108864,112,0.454806,0.397833,9.45658,4.10877,12.7283,
67108864,120,0.453344,0.398208,9.62732,4.20968,13.4878,
67108864,128,0.20049,0.394547,9.87105,4.27568,14.1289,
67108864,136,0.455863,0.39654,10.165,4.24258,14.8787,
67108864,144,0.45362,0.395133,10.4913,4.21098,15.5177,
67108864,152,0.454722,0.394397,10.8589,4.22576,16.7341,
67108864,160,0.449612,0.394991,11.1832,4.21234,17.5026,
67108864,168,0.453307,0.392912,11.5654,4.21308,18.3531,
67108864,176,0.446049,0.390723,11.897,4.23931,19.1499,
67108864,184,0.44876,0.391169,12.2593,4.25189,19.8352,
67108864,192,0.451008,0.390198,12.5963,4.27625,20.447,
67108864,200,0.448989,0.391204,12.9725,4.30836,21.1586,
67108864,208,0.455298,0.389982,13.3889,4.35179,21.7904,
67108864,216,0.449346,0.387623,13.7105,4.3478,22.257,
67108864,224,0.450667,0.386078,14.1886,4.35704,23.104,
67108864,232,0.448027,0.385785,14.4522,4.39431,23.7567,
67108864,240,0.449389,0.386306,14.9004,4.41076,24.3224,
67108864,248,0.449625,0.383396,15.1912,4.42112,24.8304,
67108864,256,0.195239,0.379454,15.7669,4.44583,25.7581,
67108864,264,0.447976,0.38137,15.9028,4.41068,25.9582,
67108864,272,0.449632,0.381621,16.2763,4.37622,26.5327,
67108864,280,0.450039,0.379253,16.9095,4.3556,27.1946,
67108864,288,0.448564,0.377189,17.082,4.31615,27.577,
67108864,296,0.449317,0.376824,17.2849,4.28385,28.1607,
67108864,304,0.452632,0.375189,17.6401,4.25748,28.5633,
67108864,312,0.451049,0.376438,18.1573,4.23335,29.5333,
67108864,320,0.449455,0.372327,18.8231,4.21019,30.0271,
67108864,328,0.449729,0.369998,19.0476,4.18624,30.1838,
67108864,336,0.448851,0.368575,19.1379,4.16086,30.4008,
67108864,344,0.449941,0.367173,19.325,4.14137,30.7751,
67108864,352,0.447445,0.364921,19.5415,4.13105,30.9037,
67108864,360,0.450707,0.365032,19.8552,4.10884,31.066,
67108864,368,0.449304,0.363422,20.2477,4.09655,31.5634,
67108864,376,0.453909,0.361007,20.7163,4.08976,31.8606,
67108864,384,0.455074,0.353871,21.34,4.08307,32.2891,
67108864,392,0.449433,0.356901,21.8785,4.06705,32.6951,
67108864,400,0.453209,0.354309,22.5872,4.0426,33.0696,
67108864,408,0.446712,0.391316,23.1689,4.03624,33.4949,
67108864,416,0.449418,0.390798,23.1706,4.04102,33.849,
67108864,424,0.450502,0.391424,23.2015,4.0496,34.3624,
67108864,432,0.453073,0.390771,23.2301,4.05103,34.7525,
67108864,440,0.456713,0.390905,23.3284,4.07382,35.1637,
67108864,448,0.447419,0.388918,23.3629,4.07359,35.5612,
67108864,456,0.44827,0.389662,23.4117,4.07594,35.6984,
67108864,464,0.450215,0.390545,23.5374,4.08689,36.3086,
67108864,472,0.449999,0.389493,23.6277,4.09578,36.5175,
67108864,480,0.44868,0.398961,23.7234,4.10799,36.8923,
67108864,488,0.446817,0.389371,23.8125,4.12084,37.4449,
67108864,496,0.446321,0.38873,23.9217,4.13347,37.6616,
67108864,504,0.449002,0.391402,24.0577,4.15082,38.5498,
67108864,512,0.204096,0.382237,24.153,4.17254,38.6447,
