N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.513928,0.964513,9.29974,9.11626,13.8086,
134217728,16,0.467096,0.895701,9.5031,8.34777,12.6419,
134217728,24,0.942249,0.867104,10.202,7.9027,12.5812,
134217728,32,0.444159,0.835601,11.1576,8.00827,13.9189,
134217728,40,0.928908,0.777609,12.6212,7.53113,14.996,
134217728,48,0.921514,0.837834,13.2279,7.55226,15.6452,
134217728,56,0.922773,0.829063,13.9967,7.67321,17.1818,
134217728,64,0.407009,0.820422,14.8995,7.77652,18.3688,
134217728,72,0.914849,0.812815,15.9405,7.6248,19.5378,
134217728,80,0.903809,0.815531,16.9026,7.54387,21.0738,
134217728,88,0.907064,0.794253,17.8259,7.46118,21.8776,
134217728,96,0.900803,0.765738,18.454,7.42413,22.9634,
134217728,104,0.905116,0.735054,19.6133,7.35424,23.5925,
134217728,112,0.905538,0.83183,20.3682,7.40521,24.3781,
134217728,120,0.905141,0.830981,20.5308,7.50423,25.2943,
134217728,128,0.398186,0.823783,20.7757,7.63442,27.0036,
134217728,136,0.907207,0.826269,21.159,7.58838,27.8289,
134217728,144,0.901054,0.823818,21.5315,7.59692,29.1574,
134217728,152,0.906978,0.824762,21.9987,7.62244,30.1225,
134217728,160,0.900624,0.821768,22.4536,7.62754,31.2152,
134217728,168,0.901031,0.823938,23.0654,7.6712,32.4336,
134217728,176,0.889123,0.819356,23.7057,7.7043,33.7553,
134217728,184,0.892667,0.819513,24.3589,7.73687,35.5036,
134217728,192,0.896796,0.816615,25.0832,7.78711,37.6818,
134217728,200,0.890759,0.814858,25.7905,7.87008,38.6365,
134217728,208,0.8938,0.812856,26.478,7.92851,39.8625,
134217728,216,0.892099,0.813456,27.1791,7.99603,41.3978,
134217728,224,0.901676,0.811168,27.9541,8.00804,42.5022,
134217728,232,0.900372,0.810382,28.6103,8.09911,43.5027,
134217728,240,0.897598,0.810867,29.3187,8.11636,45.0135,
134217728,248,0.89225,0.808472,30.0784,8.17933,46.0756,
134217728,256,0.387487,0.798138,30.9684,8.20554,46.9659,
134217728,264,0.89682,0.804152,31.5171,8.17529,48.0985,
134217728,272,0.896006,0.802261,32.2087,8.12324,49.5748,
134217728,280,0.897361,0.799787,33.1484,8.11424,50.7792,
134217728,288,0.893726,0.800957,33.6234,8.07554,51.4551,
134217728,296,0.898144,0.798623,34.5457,8.04947,52.96,
134217728,304,0.899341,0.79266,35.1891,8.03181,53.8959,
134217728,312,0.903318,0.790702,35.7666,8.01568,54.6454,
134217728,320,0.89643,0.792123,36.8994,7.99939,56.0278,
134217728,328,0.901107,0.789659,37.402,8.00775,56.7691,
134217728,336,0.895096,0.788044,37.8655,7.98954,57.7529,
134217728,344,0.896694,0.784421,38.7023,7.96516,59.7723,
134217728,352,0.895372,0.782677,39.9273,7.94899,59.9569,
134217728,360,0.891132,0.77774,40.4776,7.91326,60.8988,
134217728,368,0.898689,0.773604,40.7481,7.89126,61.3477,
134217728,376,0.900131,0.77116,41.2746,7.87418,62.7601,
134217728,384,0.899303,0.77007,42.0132,7.8494,63.9369,
134217728,392,0.896082,0.767352,43.0164,7.87963,64.0731,
134217728,400,0.906761,0.762114,44.3145,7.8688,65.3084,
134217728,408,0.896317,0.759363,45.4167,7.84062,66.5721,
134217728,416,0.908697,0.756198,45.6062,7.83243,66.8458,
134217728,424,0.900936,0.749281,45.633,7.788,66.9819,
134217728,432,0.899152,0.745719,45.9542,7.76055,67.7787,
134217728,440,0.899571,0.742557,46.3918,7.7505,68.0106,
134217728,448,0.894528,0.73812,46.9421,7.73139,68.515,
134217728,456,0.899506,0.735241,47.6325,7.73637,69.4687,
134217728,464,0.894043,0.730513,48.3988,7.69606,69.8953,
134217728,472,0.895108,0.725819,49.2971,7.6672,70.8897,
134217728,480,0.896287,0.720448,50.3379,7.63547,71.7231,
134217728,488,0.892224,0.716069,51.4502,7.61713,72.1211,
134217728,496,0.892388,0.71202,52.7108,7.5853,72.594,
134217728,504,0.899952,0.706652,54.1775,7.56458,73.4657,
134217728,512,0.407359,0.800224,55.5196,7.55484,75.6503,
