N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.0661322,0.188456,2.23952,2.34823,
33554432,16,0.0685599,0.156109,2.28934,2.18663,2.4766,
33554432,24,0.126139,0.158766,2.45232,2.16357,
33554432,32,0.0567289,0.161414,2.6968,2.08706,2.28406,
33554432,40,0.115551,0.167561,2.8942,2.11135,
33554432,48,0.123407,0.155133,3.20438,2.14529,2.48394,
33554432,56,0.123574,0.150722,3.47672,2.13275,
33554432,64,0.0552551,0.142539,3.74664,2.1306,2.69787,
33554432,72,0.123701,0.133379,3.93911,2.03888,
33554432,80,0.121573,0.159499,4.15754,2.03661,2.85332,
33554432,88,0.118354,0.160437,4.16786,2.06832,
33554432,96,0.119587,0.15955,4.22147,2.10221,3.21024,
33554432,104,0.119451,0.158904,4.33639,2.12518,
33554432,112,0.112985,0.157713,4.479,2.13295,3.58495,
33554432,120,0.120611,0.157121,4.69876,2.16937,
33554432,128,0.0508728,0.155697,4.8199,2.19417,3.95915,
33554432,136,0.123927,0.155897,4.98734,2.18322,
33554432,144,0.115333,0.15546,5.17581,2.16052,4.26526,
33554432,152,0.113953,0.154791,5.33703,2.1585,
33554432,160,0.116031,0.153877,5.54921,2.15635,4.63141,
33554432,168,0.11409,0.153119,5.75507,2.1709,
33554432,176,0.120439,0.152361,5.92274,2.16864,4.89734,
33554432,184,0.114899,0.151599,6.07143,2.17313,
33554432,192,0.113317,0.150454,6.27251,2.18775,5.15274,
33554432,200,0.114788,0.150119,6.46536,2.18971,
33554432,208,0.114771,0.148903,6.62802,2.16756,5.42964,
33554432,216,0.123369,0.148316,6.79821,2.1766,
33554432,224,0.113837,0.1467,7.10756,2.17178,5.74174,
33554432,232,0.119206,0.145646,7.1539,2.17501,
33554432,240,0.120216,0.144387,7.29755,2.16236,5.90719,
33554432,248,0.120682,0.143326,7.54455,2.17752,
33554432,256,0.0544668,0.14092,7.89388,2.15556,6.22059,
33554432,264,0.114151,0.140441,7.89893,2.15175,
33554432,272,0.117734,0.138449,7.96845,2.12452,6.36927,
33554432,280,0.119898,0.13671,8.09203,2.1051,
33554432,288,0.113541,0.134795,8.25228,2.07714,6.57118,
33554432,296,0.120367,0.133527,8.4743,2.06698,
33554432,304,0.113158,0.131337,8.7244,2.03825,6.86419,
33554432,312,0.113618,0.129036,9.03133,2.0452,
33554432,320,0.117786,0.126915,9.41205,1.99995,7.17041,
33554432,328,0.113189,0.154815,9.51007,2.02813,
33554432,336,0.113037,0.15506,9.51792,2.02316,7.35897,
33554432,344,0.114371,0.155243,9.53914,2.03634,
33554432,352,0.122075,0.154977,9.5653,2.02745,7.64911,
33554432,360,0.120802,0.156554,9.61233,2.04741,
33554432,368,0.113198,0.154662,9.65278,2.0503,7.82413,
33554432,376,0.113173,0.154625,9.68218,2.06732,
33554432,384,0.112681,0.15489,9.73187,2.0503,8.09177,
33554432,392,0.120999,0.154813,9.81693,2.06982,
33554432,400,0.119512,0.154554,9.84797,2.06964,8.18502,
33554432,408,0.113608,0.154596,9.91224,2.08124,
33554432,416,0.113036,0.155026,9.98438,2.06189,8.43489,
33554432,424,0.119521,0.154752,10.061,2.08102,
33554432,432,0.113232,0.154404,10.1364,2.06371,8.72181,
33554432,440,0.11309,0.154417,10.2049,2.0758,
33554432,448,0.115418,0.154296,10.2846,2.06406,8.8832,
33554432,456,0.120553,0.154369,10.3681,2.08255,
33554432,464,0.119282,0.154178,10.462,2.07742,9.11895,
33554432,472,0.112331,0.154225,10.5488,2.10035,
33554432,480,0.123143,0.154844,10.636,2.08352,9.33835,
33554432,488,0.118334,0.154476,10.7339,2.13478,
33554432,496,0.122978,0.154308,10.8246,2.10426,9.59244,
33554432,504,0.113219,0.154339,10.9335,2.1302,
33554432,512,0.0525921,0.152138,11.0273,2.09664,9.81991,
