N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.131152,0.234869,2.24974,2.3182,3.37464,
33554432,16,0.120347,0.199887,2.26486,2.14081,3.14508,
33554432,24,0.239415,0.202873,2.41732,2.06979,3.17436,
33554432,32,0.111314,0.203594,2.65272,1.98421,3.32934,
33554432,40,0.233911,0.210447,2.85224,1.97469,3.63897,
33554432,48,0.231565,0.198,3.15499,1.99709,4.0593,
33554432,56,0.232867,0.200905,3.40839,2.00591,4.34424,
33554432,64,0.103078,0.188841,3.68484,2.00311,4.71428,
33554432,72,0.233782,0.181787,3.87662,1.87783,4.80681,
33554432,80,0.2283,0.202636,4.09589,1.8742,5.06466,
33554432,88,0.228577,0.200628,4.11747,1.89902,5.30825,
33554432,96,0.226608,0.200262,4.17342,1.94176,5.63133,
33554432,104,0.227634,0.20076,4.28251,1.9986,5.89481,
33554432,112,0.228792,0.199148,4.43106,2.0211,6.25143,
33554432,120,0.227635,0.198649,4.59488,2.07328,6.61998,
33554432,128,0.101623,0.196809,4.77037,2.11216,7.02531,
33554432,136,0.228371,0.197463,4.94091,2.07571,7.41606,
33554432,144,0.230497,0.196575,5.12574,2.0744,7.76206,
33554432,152,0.22774,0.196717,5.28733,2.07595,8.22285,
33554432,160,0.225651,0.195319,5.48493,2.0651,8.62269,
33554432,168,0.227362,0.195796,5.69594,2.07039,9.07456,
33554432,176,0.224946,0.194893,5.86306,2.08069,9.50175,
33554432,184,0.225423,0.193996,6.01966,2.07874,9.73182,
33554432,192,0.227565,0.192608,6.21147,2.09791,10.0026,
33554432,200,0.23618,0.192736,6.41612,2.10542,10.3326,
33554432,208,0.224777,0.191849,6.56954,2.10946,10.6968,
33554432,216,0.225551,0.19165,6.74168,2.10522,10.8642,
33554432,224,0.226727,0.189572,7.03907,2.11809,11.2078,
33554432,232,0.23676,0.188912,7.11824,2.13428,11.3562,
33554432,240,0.229842,0.189425,7.25901,2.12169,11.6016,
33554432,248,0.225856,0.187676,7.50326,2.11917,11.8706,
33554432,256,0.0981047,0.185163,7.82879,2.13287,12.1882,
33554432,264,0.224925,0.185346,7.87028,2.10251,12.3292,
33554432,272,0.226986,0.18465,7.93023,2.08004,12.5661,
33554432,280,0.224703,0.183551,8.04901,2.06123,12.6605,
33554432,288,0.226242,0.181866,8.2163,2.0453,12.9027,
33554432,296,0.22614,0.18123,8.42241,2.0209,12.9881,
33554432,304,0.226535,0.179821,8.67803,1.99561,13.1862,
33554432,312,0.225433,0.178744,8.9848,1.98509,13.3175,
33554432,320,0.224118,0.176883,9.35848,1.96244,13.5219,
33554432,328,0.224184,0.195551,9.46004,1.96147,13.7161,
33554432,336,0.225339,0.195625,9.48617,1.95707,13.9002,
33554432,344,0.223941,0.201797,9.52197,1.97019,14.1738,
33554432,352,0.225036,0.195676,9.51744,1.96636,14.4191,
33554432,360,0.226573,0.196041,9.55321,1.97071,14.4824,
33554432,368,0.224949,0.195236,9.59694,1.97462,14.6563,
33554432,376,0.22348,0.195096,9.64028,1.97986,14.8056,
33554432,384,0.223276,0.19534,9.69217,1.98677,15.0465,
33554432,392,0.228599,0.196053,9.74545,1.99719,15.2686,
33554432,400,0.225275,0.195173,9.82331,1.99968,15.5248,
33554432,408,0.224266,0.1958,9.87295,2.0036,15.6687,
33554432,416,0.22402,0.195527,9.94166,2.00345,15.8704,
33554432,424,0.224652,0.195431,10.0419,2.00566,16.1075,
33554432,432,0.228562,0.194995,10.0929,2.00799,16.392,
33554432,440,0.227523,0.195472,10.1784,2.01631,16.5336,
33554432,448,0.226555,0.194668,10.2555,2.02044,16.7251,
33554432,456,0.225196,0.195604,10.3439,2.03059,17.0927,
33554432,464,0.226506,0.194939,10.4227,2.02373,17.1967,
33554432,472,0.225691,0.194684,10.5117,2.03123,17.3272,
33554432,480,0.225347,0.195147,10.6038,2.03053,17.5563,
33554432,488,0.224453,0.19523,10.7056,2.04366,17.7961,
33554432,496,0.226459,0.195209,10.7935,2.04918,17.9971,
33554432,504,0.2256,0.194934,10.8916,2.05882,18.2883,
33554432,512,0.103517,0.191352,10.9999,2.0699,18.6283,
