N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.0753202,0.113421,1.0894,1.09972,1.581,
33554432,16,0.108496,0.101788,1.1312,1.05566,1.51979,
33554432,24,0.214175,0.099998,1.19597,1.0121,1.54133,
33554432,32,0.0697487,0.0936546,1.3829,0.936163,1.59242,
33554432,40,0.193622,0.099125,1.46117,0.941584,1.7337,
33554432,48,0.207228,0.0960471,1.55759,0.963809,1.92147,
33554432,56,0.204441,0.098037,1.68022,0.9828,2.06892,
33554432,64,0.0858163,0.0944955,1.79441,1.00729,2.30001,
33554432,72,0.231838,0.0957581,2.09633,0.910204,2.26806,
33554432,80,0.188975,0.0939221,2.17146,0.882891,2.40916,
33554432,88,0.187552,0.0926936,2.14527,0.881214,2.4977,
33554432,96,0.186907,0.0924638,2.13508,0.896408,2.60777,
33554432,104,0.191543,0.0926665,2.1564,0.912822,2.72641,
33554432,112,0.189565,0.0913708,2.20954,0.928882,2.88559,
33554432,120,0.196794,0.0920021,2.28194,1.09146,3.02128,
33554432,128,0.0729759,0.0936673,2.35593,0.956302,3.17674,
33554432,136,0.192526,0.0935389,2.45938,0.951803,3.32377,
33554432,144,0.193724,0.0929661,2.54125,0.95074,3.47567,
33554432,152,0.202366,0.0932903,2.59871,0.95111,3.66222,
33554432,160,0.194347,0.0918059,2.67883,0.954457,3.88045,
33554432,168,0.19545,0.0938448,2.83197,0.962134,4.05939,
33554432,176,0.202711,0.0946629,2.87058,0.96496,4.22807,
33554432,184,0.198909,0.0953653,2.96717,0.962938,4.36808,
33554432,192,0.197601,0.0917344,3.07236,0.97265,4.51978,
33554432,200,0.208849,0.0950938,3.12979,0.986845,4.71312,
33554432,208,0.207894,0.095546,3.21267,0.995697,4.85626,
33554432,216,0.199783,0.0949938,3.34419,1.00408,4.98287,
33554432,224,0.210676,0.0929296,3.56979,1.01728,5.08612,
33554432,232,0.202347,0.0967026,3.53248,1.0226,5.24637,
33554432,240,0.205613,0.0954487,3.56335,1.02487,5.41258,
33554432,248,0.208688,0.0951519,3.65441,1.03006,5.56414,
33554432,256,0.0838033,0.0935858,3.82053,1.04662,5.95829,
33554432,264,0.21147,0.0962071,4.02531,1.03319,5.7365,
33554432,272,0.224041,0.0956711,4.20857,1.01481,5.67287,
33554432,280,0.215662,0.0990187,4.39446,0.988112,5.55807,
33554432,288,0.218815,0.0957805,4.61357,0.969965,5.73975,
33554432,296,0.22589,0.0955217,4.74857,0.95486,5.90112,
33554432,304,0.231854,0.0957005,4.91496,0.9262,6.09967,
33554432,312,0.225514,0.0976177,5.09524,0.90906,6.28554,
33554432,320,0.233185,0.101167,5.25616,0.890579,6.45521,
33554432,328,0.18639,0.0891495,5.26763,0.888785,6.55218,
33554432,336,0.19317,0.0900026,5.2407,0.890889,6.61805,
33554432,344,0.185966,0.0900839,5.22111,0.888791,6.65345,
33554432,352,0.195029,0.0887942,5.21026,0.888181,6.71258,
33554432,360,0.185133,0.0890289,5.20283,0.887845,6.75854,
33554432,368,0.190486,0.0893653,5.20351,0.889416,6.82558,
33554432,376,0.196824,0.089069,5.203,0.892567,6.91922,
33554432,384,0.193924,0.0888714,5.20876,0.893861,6.96847,
33554432,392,0.184581,0.0890488,5.2163,0.904346,7.02727,
33554432,400,0.18649,0.0896157,5.23305,0.912389,7.10819,
33554432,408,0.186929,0.0907359,5.25071,0.907447,7.17429,
33554432,416,0.185177,0.089864,5.26246,0.912611,7.25456,
33554432,424,0.195061,0.089184,5.28375,0.914736,7.34477,
33554432,432,0.197163,0.0895199,5.30865,0.91651,7.45487,
33554432,440,0.186445,0.0894139,5.33236,0.919572,7.48857,
33554432,448,0.19118,0.0896445,5.35506,0.918296,7.57115,
33554432,456,0.198081,0.0889078,5.39495,0.922953,7.64952,
33554432,464,0.200871,0.0894988,5.42156,0.929637,7.7385,
33554432,472,0.185392,0.091015,5.46317,0.933298,7.8381,
33554432,480,0.185419,0.0892032,5.50193,0.932526,7.94316,
33554432,488,0.193985,0.0887827,5.53592,0.94149,8.00823,
33554432,496,0.186177,0.0906273,5.56579,0.941257,8.07981,
33554432,504,0.18753,0.0898283,5.61211,0.948094,8.18324,
33554432,512,0.0669289,0.0881911,5.65527,0.951715,8.54107,
