N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.27186,0.732067,8.68961,9.18053,
134217728,16,0.246357,0.680813,8.4141,8.42764,10.0769,
134217728,24,0.487224,0.649937,8.78869,8.05655,
134217728,32,0.231981,0.635369,9.41023,8.11432,9.6488,
134217728,40,0.485471,0.638081,10.4259,7.66628,
134217728,48,0.472055,0.629716,10.7547,7.69377,9.80724,
134217728,56,0.467902,0.628412,11.489,7.79761,
134217728,64,0.21884,0.622205,12.3559,7.85689,10.9112,
134217728,72,0.465064,0.617994,13.3583,7.70323,
134217728,80,0.46371,0.634073,14.2671,7.66951,12.4939,
134217728,88,0.46227,0.625875,15.1104,7.50957,
134217728,96,0.46318,0.610803,15.6674,7.44297,13.5708,
134217728,104,0.461141,0.601102,16.8199,7.3373,
134217728,112,0.460177,0.634218,17.4686,7.37762,14.7458,
134217728,120,0.456411,0.631827,17.5958,7.47161,
134217728,128,0.204388,0.627252,17.765,7.60591,15.3725,
134217728,136,0.458114,0.62977,18.0706,7.58255,
134217728,144,0.459208,0.626846,18.4178,7.57117,16.398,
134217728,152,0.453753,0.626121,18.9309,7.56353,
134217728,160,0.452297,0.628639,19.4498,7.61204,17.5019,
134217728,168,0.454591,0.625135,20.055,7.66103,
134217728,176,0.457663,0.623002,20.6503,7.69883,18.6774,
134217728,184,0.459315,0.622897,21.2959,7.71834,
134217728,192,0.452099,0.6221,21.9174,7.77931,19.8521,
134217728,200,0.45775,0.621804,22.5502,7.85645,
134217728,208,0.462409,0.621591,23.3234,7.93365,21.0061,
134217728,216,0.460466,0.620634,23.9805,7.98034,
134217728,224,0.451542,0.618961,24.6143,8.02201,22.071,
134217728,232,0.455453,0.618341,25.2562,8.09186,
134217728,240,0.451872,0.618079,25.8902,8.12252,23.2103,
134217728,248,0.453083,0.623482,26.6933,8.21763,
134217728,256,0.198827,0.614603,27.4394,8.23872,24.8582,
134217728,264,0.452239,0.616014,27.9115,8.19048,
134217728,272,0.451162,0.614651,28.548,8.15691,25.805,
134217728,280,0.459887,0.615248,29.4559,8.13316,
134217728,288,0.453291,0.613284,29.9429,8.11058,26.8858,
134217728,296,0.453293,0.613291,30.7374,8.06778,
134217728,304,0.451621,0.612324,31.3275,8.02636,28.0577,
134217728,312,0.451768,0.611248,31.8547,8.0238,
134217728,320,0.45647,0.610062,32.9608,8.014,29.5568,
134217728,328,0.451607,0.609337,33.364,8.00408,
134217728,336,0.454411,0.607477,33.7831,7.98634,30.7245,
134217728,344,0.458936,0.607549,34.541,7.9691,
134217728,352,0.454652,0.608639,35.6854,7.95372,32.2076,
134217728,360,0.457004,0.605221,36.2592,7.92001,
134217728,368,0.452442,0.605414,36.4265,7.89248,32.9623,
134217728,376,0.454554,0.604045,36.9075,7.88575,
134217728,384,0.455244,0.603522,37.571,7.86618,33.8449,
134217728,392,0.454461,0.601296,38.5142,7.86293,
134217728,400,0.453982,0.601176,39.6508,7.87018,35.088,
134217728,408,0.45532,0.60124,40.6673,7.84232,
134217728,416,0.457637,0.602438,40.789,7.82087,35.6844,
134217728,424,0.453842,0.596857,40.9134,7.80495,
134217728,432,0.454832,0.594657,41.2104,7.79334,36.0261,
134217728,440,0.456207,0.592447,41.5962,7.73597,
134217728,448,0.455042,0.591174,42.1333,7.74787,36.5729,
134217728,456,0.452903,0.590194,42.717,7.72726,
134217728,464,0.454463,0.589098,43.426,7.70882,37.3792,
134217728,472,0.453767,0.58672,44.2777,7.69002,
134217728,480,0.453395,0.584753,45.2137,7.66609,38.032,
134217728,488,0.455583,0.583136,46.2593,7.64896,
134217728,496,0.456407,0.581434,47.4136,7.62239,38.8627,
134217728,504,0.454405,0.58087,48.7294,7.60847,
134217728,512,0.206213,0.609193,50.0446,7.59101,39.9841,
