N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.13244,0.247734,2.19776,2.14336,3.17083,
33554432,16,0.120581,0.203633,2.26082,1.97094,2.96073,
33554432,24,0.238761,0.211601,2.41962,1.91602,3.02849,
33554432,32,0.110996,0.213335,2.67373,1.82366,3.11483,
33554432,40,0.233257,0.217685,2.86041,1.82273,3.43655,
33554432,48,0.231258,0.206479,3.12688,1.84155,3.75059,
33554432,56,0.232018,0.201258,3.36141,1.84205,4.07146,
33554432,64,0.102709,0.194471,3.61592,1.82005,4.30924,
33554432,72,0.230963,0.187721,3.7899,1.72587,4.46203,
33554432,80,0.227924,0.21075,3.99455,1.70299,4.68789,
33554432,88,0.229101,0.210486,4.05686,1.71843,4.91084,
33554432,96,0.227484,0.211319,4.08618,1.75662,5.25364,
33554432,104,0.227838,0.208845,4.17507,1.79041,5.45764,
33554432,112,0.228005,0.20752,4.31316,1.81436,5.71418,
33554432,120,0.227841,0.207195,4.47235,1.85143,5.9957,
33554432,128,0.0999452,0.205198,4.6469,1.87863,6.41502,
33554432,136,0.227881,0.205032,4.81148,1.86752,6.67374,
33554432,144,0.228688,0.204713,4.99006,1.86991,7.0141,
33554432,152,0.22816,0.204081,5.15068,1.86217,7.29263,
33554432,160,0.225934,0.203308,5.34835,1.86628,7.63891,
33554432,168,0.227254,0.2028,5.55145,1.8704,7.90252,
33554432,176,0.22504,0.202001,5.71733,1.87381,8.29618,
33554432,184,0.225919,0.201537,5.86756,1.87213,8.62039,
33554432,192,0.227212,0.200073,6.05226,1.8766,9.0018,
33554432,200,0.22588,0.199364,6.25664,1.89151,9.24277,
33554432,208,0.228425,0.198312,6.402,1.89593,9.55571,
33554432,216,0.224852,0.197388,6.57031,1.90313,9.90748,
33554432,224,0.226227,0.196238,6.86495,1.90878,10.1947,
33554432,232,0.226837,0.195168,6.91989,1.91072,10.3086,
33554432,240,0.225385,0.194045,7.06209,1.907,10.5643,
33554432,248,0.226739,0.192902,7.33173,1.91847,10.8519,
33554432,256,0.0978067,0.18981,7.63621,1.91918,11.0567,
33554432,264,0.228115,0.18933,7.65299,1.89408,11.1928,
33554432,272,0.225839,0.187662,7.72472,1.87552,11.3427,
33554432,280,0.22771,0.186268,7.84146,1.85442,11.4246,
33554432,288,0.225356,0.184544,7.99337,1.83076,11.7406,
33554432,296,0.225881,0.182898,8.20173,1.81274,11.8166,
33554432,304,0.225892,0.18076,8.45061,1.79253,11.9574,
33554432,312,0.228774,0.178844,8.75049,1.777,12.2025,
33554432,320,0.224387,0.176629,9.1142,1.75734,12.3698,
33554432,328,0.230126,0.205036,9.21683,1.75736,12.465,
33554432,336,0.225406,0.203879,9.22143,1.75788,12.7399,
33554432,344,0.224454,0.204625,9.23648,1.75569,12.7532,
33554432,352,0.22534,0.204514,9.26319,1.75674,12.9425,
33554432,360,0.223064,0.204768,9.30093,1.75631,13.1118,
33554432,368,0.225149,0.203992,9.34082,1.76122,13.2302,
33554432,376,0.223569,0.203522,9.38446,1.76708,13.5426,
33554432,384,0.225472,0.204296,9.4354,1.76748,13.5633,
33554432,392,0.224762,0.203468,9.48298,1.78012,13.7743,
33554432,400,0.225373,0.205456,9.56527,1.78463,13.954,
33554432,408,0.224573,0.203667,9.60416,1.78731,14.0958,
33554432,416,0.230624,0.203885,9.67761,1.79146,14.288,
33554432,424,0.225044,0.204343,9.74308,1.79333,14.5134,
33554432,432,0.226603,0.203097,9.82045,1.79738,14.6592,
33554432,440,0.225084,0.203459,9.89659,1.80102,14.7992,
33554432,448,0.225747,0.20399,10.0088,1.81618,15.1514,
33554432,456,0.224615,0.204025,10.0524,1.81432,15.1153,
33554432,464,0.226179,0.203283,10.1407,1.82363,15.3308,
33554432,472,0.226167,0.213906,10.2266,1.83091,15.5129,
33554432,480,0.226811,0.203607,10.3159,1.83585,15.691,
33554432,488,0.22439,0.203241,10.4094,1.84206,15.8694,
33554432,496,0.224386,0.203669,10.4993,1.85024,16.0816,
33554432,504,0.226538,0.203794,10.6019,1.86007,16.2686,
33554432,512,0.103524,0.200641,10.7405,1.86417,17.0158,
