N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.517476,0.922302,9.51828,9.88201,14.6328,
134217728,16,0.465374,0.855537,9.61462,9.07799,13.434,
134217728,24,0.941464,0.823708,10.2511,8.61214,13.2927,
134217728,32,0.444234,0.794423,11.0974,8.63407,14.7074,
134217728,40,0.929813,0.77493,12.5487,8.12804,15.5249,
134217728,48,0.917031,0.800058,13.3453,8.25891,16.7179,
134217728,56,0.921705,0.791251,14.2336,8.4457,18.0978,
134217728,64,0.408019,0.785123,15.2073,8.52638,19.6306,
134217728,72,0.919465,0.777371,16.2771,8.3097,21.156,
134217728,80,0.900366,0.780961,17.2716,8.22064,22.592,
134217728,88,0.905929,0.773418,18.2276,8.15925,23.6561,
134217728,96,0.900942,0.75163,18.8962,8.15803,24.7024,
134217728,104,0.902473,0.729795,20.1735,8.19076,25.4358,
134217728,112,0.904417,0.798151,20.9592,8.29335,26.6331,
134217728,120,0.902017,0.797514,21.1147,8.47746,27.8455,
134217728,128,0.398256,0.790039,21.3359,8.65283,28.9951,
134217728,136,0.904488,0.791369,21.6966,8.56713,30.411,
134217728,144,0.901142,0.790783,22.079,8.52702,31.9242,
134217728,152,0.903009,0.789689,22.5679,8.58241,34.2149,
134217728,160,0.896975,0.78881,23.0491,8.4645,35.578,
134217728,168,0.904568,0.787444,23.6803,8.52176,37.357,
134217728,176,0.889355,0.786646,24.3195,8.57429,38.9059,
134217728,184,0.899452,0.783859,25.114,8.62182,40.0966,
134217728,192,0.898207,0.782533,25.7904,8.67623,41.6193,
134217728,200,0.89007,0.783131,26.4562,8.7458,42.4569,
134217728,208,0.898339,0.78338,27.3267,8.83627,44.376,
134217728,216,0.890698,0.780044,27.9144,8.86504,45.4334,
134217728,224,0.898924,0.777169,28.7263,8.85444,47.0307,
134217728,232,0.893838,0.780403,29.4013,8.94733,48.3635,
134217728,240,0.895031,0.777781,30.1157,8.98982,49.6032,
134217728,248,0.896555,0.776002,30.8949,9.02764,50.9619,
134217728,256,0.388014,0.768722,31.777,9.08308,51.866,
134217728,264,0.897011,0.773202,32.3771,9.00931,53.4905,
134217728,272,0.895486,0.770306,33.0828,8.96172,54.7547,
134217728,280,0.900081,0.770456,34.1556,8.97135,56.1969,
134217728,288,0.890724,0.767858,34.5207,8.93162,57.2507,
134217728,296,0.897011,0.770788,35.4795,8.86118,58.7081,
134217728,304,0.897614,0.764926,36.1114,8.82836,59.8497,
134217728,312,0.905954,0.767422,36.7926,8.81034,60.8725,
134217728,320,0.899114,0.764954,37.8817,8.79275,62.1964,
134217728,328,0.901308,0.76104,38.4413,8.75006,63.5126,
134217728,336,0.892812,0.759029,38.8318,8.76075,64.0278,
134217728,344,0.89917,0.760257,39.6981,8.72994,65.3249,
134217728,352,0.894899,0.759197,40.9469,8.72814,66.9175,
134217728,360,0.895124,0.753741,41.5206,8.69838,67.8955,
134217728,368,0.899651,0.748237,41.8452,8.68424,68.668,
134217728,376,0.898256,0.750154,42.3317,8.67327,69.2258,
134217728,384,0.904465,0.749031,43.1327,8.66785,70.7646,
134217728,392,0.891688,0.74674,44.1435,8.67556,71.4612,
134217728,400,0.896564,0.743952,45.4018,8.64198,73.4448,
134217728,408,0.900124,0.743821,46.5375,8.61839,73.9196,
134217728,416,0.898239,0.737795,46.6303,8.59962,74.1088,
134217728,424,0.905608,0.742854,46.8837,8.61057,75.5856,
134217728,432,0.897678,0.732576,47.1793,8.54467,75.9598,
134217728,440,0.899185,0.729596,47.6207,8.53563,75.7337,
134217728,448,0.893152,0.727142,48.1937,8.5059,76.3157,
134217728,456,0.902215,0.723436,48.8783,8.50142,76.873,
134217728,464,0.892686,0.721352,49.7212,8.46929,78.0307,
134217728,472,0.895968,0.718449,50.5908,8.46924,78.5139,
134217728,480,0.898727,0.717643,51.6422,8.41934,79.114,
134217728,488,0.893885,0.711006,52.8046,8.41179,79.9034,
134217728,496,0.89222,0.708501,54.0854,8.4314,80.9778,
134217728,504,0.908706,0.703677,55.5308,8.38647,81.5976,
134217728,512,0.409007,0.765106,56.9099,8.37977,82.9605,
