N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.333312,0.446281,4.47382,5.21241,7.00118,
134217728,16,0.292986,0.39797,4.65226,4.35217,6.40447,
134217728,24,0.753367,0.378915,5.17823,4.08291,6.30658,
134217728,32,0.303903,0.374733,5.49397,4.22087,7.12893,
134217728,40,0.90101,0.395341,6.65008,3.89551,7.46951,
134217728,48,0.734221,0.362284,6.73986,3.8714,7.89483,
134217728,56,0.743303,0.363026,7.05984,3.95075,8.49504,
134217728,64,0.254477,0.368139,7.42676,4.04443,9.16669,
134217728,72,0.770665,0.363418,8.0188,4.0542,9.92903,
134217728,80,0.777593,0.372849,8.50046,4.07256,10.6127,
134217728,88,0.821571,0.376195,8.90006,4.05012,11.489,
134217728,96,0.837507,0.373063,9.89033,3.93958,11.4952,
134217728,104,0.88798,0.378262,10.8759,3.76021,12.108,
134217728,112,0.724052,0.358582,11.0922,3.76876,12.6667,
134217728,120,0.724706,0.355901,11.0854,3.81006,13.1248,
134217728,128,0.229674,0.354706,11.0979,3.85455,13.5312,
134217728,136,0.730389,0.356085,11.1895,3.834,14.0022,
134217728,144,0.722299,0.355274,11.2443,3.84477,14.535,
134217728,152,0.73261,0.355044,11.376,3.83337,15.0472,
134217728,160,0.721273,0.355366,11.5021,3.84989,15.8723,
134217728,168,0.725698,0.355567,11.7306,3.87266,16.5092,
134217728,176,0.724095,0.355124,12.0477,3.88774,17.1239,
134217728,184,0.727226,0.357435,12.4014,3.89716,17.849,
134217728,192,0.728909,0.355281,12.7247,3.92131,18.4625,
134217728,200,0.728082,0.356849,13.0224,3.98267,19.1057,
134217728,208,0.729212,0.356187,13.4514,4.01966,19.6433,
134217728,216,0.742221,0.355731,13.7634,4.058,20.2257,
134217728,224,0.737677,0.355751,14.0944,4.08816,20.9041,
134217728,232,0.732173,0.35509,14.4748,4.10622,21.3944,
134217728,240,0.736375,0.357115,14.7405,4.13669,21.9468,
134217728,248,0.737186,0.355694,15.2187,4.18073,22.7666,
134217728,256,0.245126,0.354793,15.5247,4.22823,23.4875,
134217728,264,0.743939,0.355611,15.9484,4.22674,23.8644,
134217728,272,0.742553,0.357193,16.2654,4.21343,24.5527,
134217728,280,0.750815,0.359775,16.5751,4.20675,25.2204,
134217728,288,0.753424,0.359318,16.9102,4.20419,26.2406,
134217728,296,0.749684,0.356473,17.6016,4.19374,26.1753,
134217728,304,0.763124,0.359487,17.8987,4.19682,26.9548,
134217728,312,0.766129,0.360816,18.0103,4.19724,27.5672,
134217728,320,0.76357,0.361264,18.4691,4.19541,28.5186,
134217728,328,0.767314,0.355724,18.7359,4.21351,29.0706,
134217728,336,0.772049,0.361943,19.1622,4.21276,29.4838,
134217728,344,0.772978,0.357793,19.7676,4.21052,30.4565,
134217728,352,0.77669,0.361925,20.7612,4.22151,30.3088,
134217728,360,0.78137,0.358241,20.9703,4.21435,31.0429,
134217728,368,0.800424,0.363963,20.9326,4.21312,31.4428,
134217728,376,0.790037,0.3668,20.9318,4.2315,32.4325,
134217728,384,0.794994,0.363207,21.1247,4.2313,32.8969,
134217728,392,0.79438,0.359868,21.5226,4.2698,33.7182,
134217728,400,0.803145,0.366374,22.1891,4.27868,34.3974,
134217728,408,0.815634,0.370042,22.8437,4.2845,35.0403,
134217728,416,0.81715,0.361029,23.6261,4.25692,34.6319,
134217728,424,0.833776,0.362716,24.4,4.22041,34.9086,
134217728,432,0.827034,0.362331,25.126,4.18175,34.1533,
134217728,440,0.838812,0.369537,25.8877,4.14706,33.6058,
134217728,448,0.838954,0.374972,26.5987,4.11017,33.7367,
134217728,456,0.8511,0.366653,27.3027,4.06633,34.4997,
134217728,464,0.856069,0.371709,27.9979,4.02805,35.2397,
134217728,472,0.867493,0.37066,28.7035,3.98408,35.9559,
134217728,480,0.865988,0.3703,29.3985,3.94207,36.6391,
134217728,488,0.876017,0.366006,30.0638,3.90744,37.3599,
134217728,496,0.880716,0.370338,30.7505,3.86012,38.1241,
134217728,504,0.895271,0.371293,31.3956,3.83341,38.6677,
134217728,512,0.226528,0.339675,31.9973,3.84045,40.3672,
