N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.271576,0.730927,8.8162,9.32654,
134217728,16,0.244897,0.682461,8.60705,8.60763,10.1995,
134217728,24,0.482039,0.650641,8.9057,8.20394,
134217728,32,0.231987,0.635344,9.56227,8.17376,9.69832,
134217728,40,0.480708,0.63691,10.5612,7.77396,
134217728,48,0.466495,0.630324,10.7318,7.75519,9.95337,
134217728,56,0.462567,0.627847,11.5209,7.84887,
134217728,64,0.218108,0.623653,12.4363,7.93559,11.1372,
134217728,72,0.459026,0.616641,13.44,7.79414,
134217728,80,0.458534,0.627149,14.4348,7.76648,12.5271,
134217728,88,0.458406,0.626735,15.3911,7.64262,
134217728,96,0.45921,0.611444,15.938,7.64386,13.6162,
134217728,104,0.45681,0.599337,17.0067,7.56241,
134217728,112,0.454325,0.632111,17.6007,7.62215,14.5443,
134217728,120,0.450437,0.630385,17.7375,7.74922,
134217728,128,0.20299,0.626346,17.819,7.89638,15.5214,
134217728,136,0.453856,0.629132,18.1991,7.84619,
134217728,144,0.453182,0.627713,18.6618,7.84855,16.5183,
134217728,152,0.448611,0.625795,19.0713,7.89884,
134217728,160,0.448727,0.62492,19.6171,7.91329,17.6397,
134217728,168,0.447195,0.623357,20.1655,7.89582,
134217728,176,0.453898,0.622856,20.7196,7.91828,18.7857,
134217728,184,0.45278,0.62209,21.4368,7.9967,
134217728,192,0.448561,0.622162,22.0692,8.02009,19.973,
134217728,200,0.452365,0.621478,22.7557,8.04671,
134217728,208,0.449593,0.619954,23.3978,8.0957,21.1987,
134217728,216,0.4478,0.62051,24.0128,8.11837,
134217728,224,0.445231,0.617609,24.7575,8.16131,22.2283,
134217728,232,0.448095,0.617016,25.3597,8.21055,
134217728,240,0.445473,0.616868,26.0462,8.25606,23.3929,
134217728,248,0.448038,0.61699,26.7766,8.31969,
134217728,256,0.1978,0.612037,27.5788,8.35265,24.9233,
134217728,264,0.445014,0.620436,28.1072,8.29834,
134217728,272,0.44483,0.614356,28.7175,8.24572,25.8781,
134217728,280,0.452164,0.613055,29.5987,8.24748,
134217728,288,0.446491,0.613933,30.0377,8.21715,26.9285,
134217728,296,0.446811,0.611387,30.8921,8.21492,
134217728,304,0.448427,0.610407,31.4933,8.20227,28.2156,
134217728,312,0.446249,0.611353,32.03,8.19092,
134217728,320,0.446813,0.61072,33.1033,8.18695,29.6079,
134217728,328,0.445022,0.608796,33.5819,8.16132,
134217728,336,0.446532,0.606873,33.9614,8.12867,30.8603,
134217728,344,0.456923,0.606291,34.7137,8.12201,
134217728,352,0.444306,0.60556,35.9226,8.11025,32.3227,
134217728,360,0.448488,0.603605,36.3494,8.08186,
134217728,368,0.445608,0.604288,36.5902,8.07076,33.1502,
134217728,376,0.446047,0.604091,37.0858,8.05363,
134217728,384,0.448321,0.601056,37.7883,8.04075,34.1609,
134217728,392,0.445278,0.599691,38.6739,8.01913,
134217728,400,0.446702,0.599217,39.8573,7.99732,35.0809,
134217728,408,0.448945,0.59887,40.8491,7.97123,
134217728,416,0.450221,0.598672,40.9227,7.95224,35.7301,
134217728,424,0.447368,0.593507,41.1317,7.93414,
134217728,432,0.448356,0.592901,41.4032,7.91718,36.5177,
134217728,440,0.446266,0.591116,41.8068,7.90788,
134217728,448,0.447143,0.589322,42.2956,7.88897,36.7959,
134217728,456,0.446308,0.587801,42.9806,7.87769,
134217728,464,0.449188,0.588207,43.6295,7.88949,37.3744,
134217728,472,0.449048,0.591632,44.5151,7.87414,
134217728,480,0.447634,0.585032,45.3982,7.85569,38.3774,
134217728,488,0.45047,0.582122,46.4424,7.84391,
134217728,496,0.450449,0.581892,47.5801,7.84782,39.3351,
134217728,504,0.449584,0.57919,48.8965,7.82909,
134217728,512,0.203986,0.60825,50.1723,7.81673,40.1288,
