N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.0430082,0.0443471,0.459042,0.496918,0.570494,
33554432,16,0.0915447,0.0431669,0.500898,0.479351,0.604829,
33554432,24,0.179787,0.0434105,0.554293,0.517934,0.679745,
33554432,32,0.0343232,0.0378932,0.64949,0.438643,0.744653,
33554432,40,0.160594,0.0389234,0.641664,0.424117,0.827289,
33554432,48,0.16917,0.0401448,0.712702,0.440057,0.918674,
33554432,56,0.182452,0.0399884,0.794688,0.438444,1.01419,
33554432,64,0.0701598,0.0396534,0.878024,0.435911,1.07406,
33554432,72,0.220021,0.0413715,0.910561,0.424215,1.14094,
33554432,80,0.154989,0.0363315,0.949453,0.405211,1.17451,
33554432,88,0.157599,0.0366739,0.939603,0.418437,1.22314,
33554432,96,0.155836,0.0361726,0.968492,0.410805,1.31086,
33554432,104,0.157391,0.0359456,0.998875,0.429791,1.3794,
33554432,112,0.158611,0.03616,1.03479,0.422199,1.45951,
33554432,120,0.15806,0.0365819,1.0722,0.428621,1.55364,
33554432,128,0.0353518,0.0383005,1.13336,0.449274,1.63291,
33554432,136,0.160827,0.0379184,1.17889,0.430947,1.71517,
33554432,144,0.162347,0.0385383,1.23228,0.435514,1.8285,
33554432,152,0.167914,0.0503761,1.29067,0.441476,1.92691,
33554432,160,0.163933,0.0392963,1.31793,0.431182,2.00692,
33554432,168,0.164769,0.0389269,1.38592,0.438496,2.07644,
33554432,176,0.165695,0.0389699,1.46025,0.441856,2.16048,
33554432,184,0.170125,0.0388358,1.50913,0.444259,2.24301,
33554432,192,0.172489,0.0393377,1.57932,0.445415,2.30142,
33554432,200,0.174319,0.038995,1.61666,0.445041,2.37008,
33554432,208,0.172566,0.039202,1.65775,0.448297,2.44009,
33554432,216,0.17586,0.0390331,1.7588,0.446045,2.48944,
33554432,224,0.178187,0.0390502,1.84392,0.461202,2.62707,
33554432,232,0.183909,0.0391154,1.89256,0.451601,2.61686,
33554432,240,0.187615,0.0389499,1.95724,0.454161,2.66229,
33554432,248,0.187333,0.0388773,2.04233,0.456542,2.82427,
33554432,256,0.0693084,0.0384151,2.04689,0.460311,2.88007,
33554432,264,0.196186,0.0447867,2.15453,0.450773,2.82176,
33554432,272,0.201416,0.0392174,2.16147,0.468877,2.89661,
33554432,280,0.20456,0.0453822,2.27756,0.468164,2.93402,
33554432,288,0.210796,0.0405174,2.24428,0.442705,2.90016,
33554432,296,0.213974,0.0393366,2.21471,0.437284,2.92944,
33554432,304,0.217387,0.0420987,2.28461,0.437694,3.00644,
33554432,312,0.220166,0.0453598,2.34999,0.447158,3.04145,
33554432,320,0.220753,0.0421236,2.46804,0.407626,3.07978,
33554432,328,0.154316,0.03651,2.50168,0.406102,3.13587,
33554432,336,0.154953,0.0352164,2.48963,0.40348,3.16339,
33554432,344,0.152975,0.0360125,2.41967,0.41383,3.16972,
33554432,352,0.1525,0.0348584,2.48978,0.404036,3.23662,
33554432,360,0.161398,0.0376184,2.49662,0.403816,3.28345,
33554432,368,0.1554,0.0355744,2.56237,0.42958,3.36763,
33554432,376,0.153595,0.0365,2.51052,0.416999,3.36106,
33554432,384,0.154614,0.0351575,2.50313,0.416793,3.46718,
33554432,392,0.154288,0.0349739,2.53385,0.409699,3.44586,
33554432,400,0.155595,0.0352745,2.51558,0.413012,3.50675,
33554432,408,0.16036,0.0443394,2.61356,0.423816,3.53768,
33554432,416,0.153882,0.0360651,2.58128,0.418708,3.6192,
33554432,424,0.15282,0.0354393,2.59401,0.424528,3.62856,
33554432,432,0.155831,0.0365142,2.63644,0.410928,3.68572,
33554432,440,0.155832,0.0354654,2.62271,0.412626,3.77565,
33554432,448,0.155418,0.0368302,2.66223,0.428862,3.77047,
33554432,456,0.15552,0.0352859,2.70175,0.41766,3.89252,
33554432,464,0.155052,0.0355685,2.71486,0.420033,3.8887,
33554432,472,0.155821,0.0366644,2.71444,0.435116,3.95021,
33554432,480,0.154569,0.0362765,2.74928,0.42788,3.96549,
33554432,488,0.155668,0.0362815,2.76432,0.420618,4.01979,
33554432,496,0.162737,0.0368516,2.89012,0.433239,4.0971,
33554432,504,0.154158,0.0354237,2.81382,0.423369,4.11529,
33554432,512,0.036134,0.0469291,2.87596,0.426331,4.18874,
