N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.100022,0.21412,11.0429,12.3669,
134217728,16,0.0878023,0.187963,10.1255,11.2577,11.5612,
134217728,24,0.337505,0.176931,10.2569,11.2794,
134217728,32,0.0840399,0.173209,10.6157,11.8492,11.3314,
134217728,40,0.338435,0.178775,10.7363,11.8427,
134217728,48,0.330633,0.166325,10.5978,12.056,11.2618,
134217728,56,0.32878,0.165651,10.9351,12.3609,
134217728,64,0.0775203,0.165374,11.2769,12.5975,11.0514,
134217728,72,0.329446,0.165233,11.1945,12.1488,
134217728,80,0.328744,0.170136,11.2226,12.2644,10.7805,
134217728,88,0.325615,0.166379,11.4985,12.0212,
134217728,96,0.325961,0.166428,12.1639,12.2095,11.1988,
134217728,104,0.327205,0.167929,11.8423,12.0338,
134217728,112,0.323248,0.166074,12.4294,12.7107,12.148,
134217728,120,0.323276,0.165607,12.5709,12.5647,
134217728,128,0.069833,0.16565,12.3529,12.4292,13.2072,
134217728,136,0.324119,0.164943,12.8885,12.5314,
134217728,144,0.322973,0.163352,12.6778,12.0373,13.5315,
134217728,152,0.323482,0.165746,13.0337,12.2301,
134217728,160,0.320754,0.16271,13.598,12.4706,14.3629,
134217728,168,0.321626,0.162301,13.829,12.4567,
134217728,176,0.322502,0.164538,13.7841,12.2067,14.78,
134217728,184,0.324323,0.164613,14.1238,12.4762,
134217728,192,0.322422,0.164038,14.7332,12.6437,15.5627,
134217728,200,0.323385,0.163555,14.9386,12.7452,
134217728,208,0.322572,0.161471,15.3259,12.9296,16.1598,
134217728,216,0.322881,0.161839,15.5877,13.1719,
134217728,224,0.32187,0.16377,15.8779,13.3085,16.5226,
134217728,232,0.323753,0.176173,16.0232,13.0664,
134217728,240,0.320613,0.161147,16.3937,13.522,17.0459,
134217728,248,0.323798,0.162049,16.5247,13.5752,
134217728,256,0.0697063,0.161,16.5972,13.3769,17.5551,
134217728,264,0.321288,0.163792,17.0776,13.5939,
134217728,272,0.320149,0.161293,17.5403,13.8475,18.1439,
134217728,280,0.322112,0.161951,17.7076,13.7484,
134217728,288,0.32069,0.162628,18.04,13.839,18.6411,
134217728,296,0.320025,0.162344,18.2407,13.8531,
134217728,304,0.323207,0.163329,18.5507,13.9556,19.057,
134217728,312,0.32409,0.160597,18.7317,13.9256,
134217728,320,0.322289,0.161012,19.0955,13.9504,19.5736,
134217728,328,0.322463,0.161322,19.3501,14.0563,
134217728,336,0.323258,0.161178,19.5439,14.1432,19.8833,
134217728,344,0.324264,0.16219,19.6703,13.8787,
134217728,352,0.322403,0.1629,20.2048,14.1848,20.1467,
134217728,360,0.322129,0.162109,20.3687,14.3598,
134217728,368,0.322049,0.15987,20.529,14.3162,20.4007,
134217728,376,0.319563,0.174544,20.6253,14.3358,
134217728,384,0.323602,0.161934,20.7511,14.1108,20.4376,
134217728,392,0.319514,0.16075,21.2315,14.3229,
134217728,400,0.3211,0.161637,21.5716,14.4172,20.6555,
134217728,408,0.320913,0.161032,21.7996,14.3606,
134217728,416,0.323333,0.16245,21.9349,14.2156,20.8228,
134217728,424,0.324243,0.162278,22.0107,14.5167,
134217728,432,0.32183,0.161214,22.1753,14.551,21.0374,
134217728,440,0.323159,0.160343,22.2361,14.7608,
134217728,448,0.322785,0.160325,22.3774,14.5217,21.0984,
134217728,456,0.319449,0.158581,22.5783,14.513,
134217728,464,0.322796,0.159858,22.8646,14.793,21.3752,
134217728,472,0.324029,0.161211,23.0293,14.9184,
134217728,480,0.32371,0.161087,23.375,14.679,21.5987,
134217728,488,0.324669,0.161368,23.5504,14.8351,
134217728,496,0.322659,0.160261,23.9376,14.9852,22.0106,
134217728,504,0.322005,0.160907,24.1038,15.0325,
134217728,512,0.0703909,0.161019,22.7895,14.8252,21.7027,
