N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.0809711,0.121092,4.87959,5.59035,6.64511,
33554432,16,0.0792522,0.112943,4.56468,5.52266,5.74301,
33554432,24,0.201134,0.105727,4.53331,5.45041,5.50904,
33554432,32,0.0688598,0.103531,4.51164,5.87078,5.34141,
33554432,40,0.190308,0.106569,4.6517,5.80515,5.31707,
33554432,48,0.191929,0.104164,4.55162,5.60525,5.3791,
33554432,56,0.19382,0.101755,4.66021,5.72068,5.79142,
33554432,64,0.0708318,0.101926,4.87589,5.79327,6.3408,
33554432,72,0.192142,0.103278,4.88303,5.76912,6.60697,
33554432,80,0.186634,0.0991237,5.01615,5.56073,6.66888,
33554432,88,0.187336,0.10141,5.09064,5.65706,6.89341,
33554432,96,0.191026,0.101431,5.29051,5.58715,7.19367,
33554432,104,0.19335,0.103142,5.57483,5.92264,7.59183,
33554432,112,0.188155,0.102432,5.59358,5.89633,7.7048,
33554432,120,0.196814,0.099531,5.83535,5.99039,7.97432,
33554432,128,0.0673594,0.0999306,5.91201,6.0897,8.19134,
33554432,136,0.1904,0.0997952,6.19426,6.17499,8.58123,
33554432,144,0.193383,0.100529,6.36601,6.2577,8.7893,
33554432,152,0.216908,0.107447,6.48658,6.20412,8.99433,
33554432,160,0.18991,0.0995829,6.63096,6.24403,9.13703,
33554432,168,0.194547,0.0991277,6.8138,6.30381,9.36576,
33554432,176,0.190744,0.101156,6.89624,6.30899,9.43111,
33554432,184,0.192989,0.0996037,7.05139,6.29527,9.5926,
33554432,192,0.199388,0.0976426,7.10233,6.30781,9.61175,
33554432,200,0.18996,0.100907,7.34152,6.40609,9.78784,
33554432,208,0.190941,0.101855,7.49525,6.58314,9.86797,
33554432,216,0.199062,0.098761,7.57989,6.58974,10.0878,
33554432,224,0.19128,0.100274,7.69409,6.61141,10.1422,
33554432,232,0.191777,0.0999545,7.74787,6.64613,10.274,
33554432,240,0.201736,0.102447,7.82119,6.74514,10.364,
33554432,248,0.191307,0.101633,7.93694,6.7137,10.6265,
33554432,256,0.0641718,0.0994907,7.41409,6.79544,10.5691,
33554432,264,0.198485,0.0981959,8.05386,6.76922,10.958,
33554432,272,0.191912,0.100282,8.06756,6.75782,11.0116,
33554432,280,0.189897,0.100424,8.16573,6.77831,11.2575,
33554432,288,0.193673,0.103001,8.15734,6.86281,11.2901,
33554432,296,0.198198,0.100519,8.18769,6.76032,11.4577,
33554432,304,0.189478,0.0990329,8.27063,6.83501,11.5924,
33554432,312,0.210278,0.104337,8.40394,6.72993,11.7819,
33554432,320,0.188811,0.103242,8.37396,6.77157,11.9569,
33554432,328,0.188724,0.100472,8.5266,6.85795,12.083,
33554432,336,0.196098,0.0967117,8.52884,6.88914,12.2198,
33554432,344,0.190311,0.100523,8.52386,6.8224,12.4043,
33554432,352,0.191762,0.0981129,8.40701,6.86503,12.4524,
33554432,360,0.188094,0.0992034,8.45976,6.86169,12.6608,
33554432,368,0.188936,0.0978053,8.44055,6.94041,12.7703,
33554432,376,0.196026,0.0984481,8.47856,6.86162,12.9833,
33554432,384,0.200009,0.0976101,8.23836,6.84093,13.0522,
33554432,392,0.196139,0.0991948,8.57095,6.90834,13.3134,
33554432,400,0.189855,0.0979221,8.48882,6.8851,13.4226,
33554432,408,0.188261,0.0977447,8.60361,6.92314,13.6299,
33554432,416,0.185709,0.0980954,8.54306,6.95216,13.7384,
33554432,424,0.196213,0.0976261,8.6748,6.98447,14.0919,
33554432,432,0.191503,0.101086,8.63418,6.99695,14.0764,
33554432,440,0.192866,0.0967509,8.71018,7.00015,14.3317,
33554432,448,0.190517,0.0982,8.66268,7.03423,14.4874,
33554432,456,0.197004,0.0979642,8.84097,7.07617,14.6508,
33554432,464,0.192673,0.100514,8.83961,7.0936,14.7301,
33554432,472,0.189631,0.0978068,8.90568,7.07436,14.9859,
33554432,480,0.198646,0.0977957,8.87212,7.13817,15.0185,
33554432,488,0.197803,0.098443,9.19466,7.203,15.3148,
33554432,496,0.189643,0.0991455,9.03399,7.15558,15.4561,
33554432,504,0.189801,0.0997479,9.25589,7.204,15.6988,
33554432,512,0.0658063,0.0979702,8.51779,7.23963,15.3273,
