N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.158924,0.249274,10.7043,12.0311,15.4897,
67108864,16,0.142132,0.234814,9.66106,11.4719,12.3697,
67108864,24,0.382564,0.223722,10.2575,11.4181,11.8955,
67108864,32,0.135262,0.210469,10.3015,12.1462,11.8148,
67108864,40,0.379255,0.218615,10.51,12.3407,11.9006,
67108864,48,0.378533,0.211665,10.9418,12.5209,12.4203,
67108864,56,0.381087,0.209354,11.1939,13.0435,12.8037,
67108864,64,0.122588,0.203768,11.5606,13.2931,14.8484,
67108864,72,0.376974,0.202783,11.6202,12.8919,15.0835,
67108864,80,0.376794,0.200664,11.8636,12.7103,15.6243,
67108864,88,0.371471,0.193268,12.0657,12.5808,15.9712,
67108864,96,0.3709,0.206926,12.348,12.2122,16.2285,
67108864,104,0.37173,0.205812,12.8785,12.975,16.5028,
67108864,112,0.374237,0.206701,13.1403,13.0178,16.8991,
67108864,120,0.375208,0.204762,13.0464,12.7195,17.179,
67108864,128,0.118106,0.209113,13.1592,12.6833,17.7145,
67108864,136,0.372376,0.204692,13.8213,13.1505,17.9604,
67108864,144,0.371481,0.205356,14.03,13.1347,18.3629,
67108864,152,0.37359,0.205153,14.4461,13.3671,18.6809,
67108864,160,0.367364,0.202227,14.6155,13.2509,19.0398,
67108864,168,0.372167,0.2072,14.9645,14.9261,19.4372,
67108864,176,0.370832,0.204787,15.1821,13.4741,19.6897,
67108864,184,0.371003,0.203176,15.195,13.1533,19.7125,
67108864,192,0.371888,0.207562,15.5528,13.3525,20.0104,
67108864,200,0.371276,0.202527,15.83,13.454,20.2123,
67108864,208,0.369707,0.203249,16.0036,13.6965,20.2063,
67108864,216,0.371939,0.200664,16.2423,13.5316,20.4809,
67108864,224,0.372712,0.208556,16.6021,13.8556,20.7649,
67108864,232,0.370333,0.203678,16.7093,14.1042,21.1244,
67108864,240,0.378631,0.198944,16.9233,14.2177,21.2556,
67108864,248,0.370907,0.199681,16.9712,14.1889,21.6362,
67108864,256,0.12902,0.200649,15.7117,13.8098,21.5919,
67108864,264,0.370673,0.198146,17.1995,13.9973,22.3331,
67108864,272,0.370681,0.197349,17.4073,14.4017,22.5558,
67108864,280,0.373894,0.20326,17.5876,14.2313,23.1142,
67108864,288,0.370417,0.197947,17.5239,14.3227,23.2664,
67108864,296,0.370152,0.202398,17.6518,14.3014,23.5708,
67108864,304,0.373338,0.20029,17.6771,14.1392,23.8968,
67108864,312,0.373785,0.198316,17.9409,14.2945,24.224,
67108864,320,0.37227,0.19638,17.7792,14.4434,24.7357,
67108864,328,0.372378,0.200744,18.0674,14.154,24.9882,
67108864,336,0.369517,0.196799,17.9173,14.3266,24.9884,
67108864,344,0.370723,0.197071,18.1202,14.456,25.4634,
67108864,352,0.370856,0.197674,17.888,14.5502,25.5151,
67108864,360,0.372428,0.193459,18.2209,14.2976,25.9692,
67108864,368,0.372178,0.194081,18.2173,14.4316,26.2038,
67108864,376,0.370241,0.192823,18.2913,14.6449,26.3908,
67108864,384,0.3731,0.191373,17.7396,14.4891,26.3669,
67108864,392,0.372714,0.192219,18.6727,14.3367,26.9752,
67108864,400,0.373041,0.194148,18.8756,14.3997,27.2126,
67108864,408,0.373454,0.203915,19.2784,14.4635,27.7569,
67108864,416,0.370687,0.203415,19.12,14.5947,28.0216,
67108864,424,0.370862,0.202804,19.0042,14.5481,28.1983,
67108864,432,0.370895,0.204816,19.1851,14.7785,28.4782,
67108864,440,0.368907,0.203389,19.0527,14.8823,28.5868,
67108864,448,0.37006,0.202385,18.851,14.7783,28.9967,
67108864,456,0.368732,0.201034,19.2056,14.7937,29.31,
67108864,464,0.371886,0.202567,19.1277,15.0281,29.554,
67108864,472,0.369182,0.20073,19.2371,15.0014,29.8655,
67108864,480,0.376642,0.202223,19.1003,15.144,30.0323,
67108864,488,0.367844,0.204649,19.3602,15.1325,30.4372,
67108864,496,0.369752,0.203619,19.2685,15.1192,30.5127,
67108864,504,0.369607,0.200406,19.5019,15.0156,31.0851,
67108864,512,0.121124,0.202092,17.8882,14.8162,30.7916,
