N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.523544,0.983675,44.7075,50.3983,68.135,
134217728,16,0.472114,0.880946,41.6478,49.3746,55.395,
134217728,24,0.954192,0.831879,44.2009,47.5211,51.6545,
134217728,32,0.449253,0.822223,45.3539,50.6747,51.9848,
134217728,40,0.949988,0.812723,45.5413,50.994,51.0797,
134217728,48,0.927967,0.795869,47.0892,51.719,52.8558,
134217728,56,0.930638,0.804602,48.2597,54.72,54.704,
134217728,64,0.409144,0.785222,50.808,55.4711,64.6413,
134217728,72,0.926388,0.79076,52.611,56.1072,66.4803,
134217728,80,0.915344,0.787722,53.8973,55.8939,69.7384,
134217728,88,0.91713,0.773494,55.3571,56.5071,72.0102,
134217728,96,0.916657,0.771637,56.9283,55.1195,72.9189,
134217728,104,0.919189,0.759606,58.3157,56.8564,72.3623,
134217728,112,0.916791,0.791686,59.8854,57.6359,74.7055,
134217728,120,0.912283,0.786893,60.1152,58.5381,76.2049,
134217728,128,0.400433,0.783672,61.2906,58.6661,78.8618,
134217728,136,0.914774,0.785617,61.0938,57.3631,78.2253,
134217728,144,0.916973,0.787241,61.7478,57.0512,79.5022,
134217728,152,0.914205,0.792514,62.6252,57.1793,80.6389,
134217728,160,0.903712,0.778355,63.2939,56.9385,82.3045,
134217728,168,0.907129,0.784346,63.7063,56.8148,83.7747,
134217728,176,0.898981,0.776934,65.1271,57.5161,85.8157,
134217728,184,0.900673,0.777912,66.3266,57.9841,86.262,
134217728,192,0.908802,0.777925,66.3312,57.0882,86.8227,
134217728,200,0.899623,0.774585,67.6339,58.4931,87.1795,
134217728,208,0.904181,0.771758,68.7945,59.2714,87.4046,
134217728,216,0.903709,0.77288,69.5448,58.7878,88.4199,
134217728,224,0.909486,0.782574,69.0592,58.999,89.1775,
134217728,232,0.906302,0.77214,69.7588,59.0168,90.0642,
134217728,240,0.903678,0.771595,70.261,59.3756,90.2513,
134217728,248,0.910044,0.770112,70.6467,59.2786,91.6115,
134217728,256,0.39057,0.76516,66.4721,59.0287,91.2381,
134217728,264,0.905792,0.767226,71.7689,59.8254,94.147,
134217728,272,0.90451,0.768055,72.3701,59.9851,95.7137,
134217728,280,0.909299,0.765916,72.9059,59.8623,96.2566,
134217728,288,0.898942,0.765617,71.8687,59.4477,97.0885,
134217728,296,0.902226,0.763365,72.9791,59.7598,98.5526,
134217728,304,0.90746,0.77254,73.5385,59.9779,99.705,
134217728,312,0.906693,0.774454,73.3865,59.443,101.422,
134217728,320,0.901333,0.766388,73.6657,60.9353,103.503,
134217728,328,0.904907,0.767576,74.2121,59.8403,104.494,
134217728,336,0.89884,0.764471,74.0698,60.1247,104.651,
134217728,344,0.901791,0.772327,75.1599,60.0802,106.866,
134217728,352,0.901315,0.759035,74.9934,60.5064,107.642,
134217728,360,0.901169,0.761452,75.2341,60.4574,108.95,
134217728,368,0.90552,0.759721,75.4358,60.2436,109.829,
134217728,376,0.903593,0.759441,75.6069,60.6399,110.645,
134217728,384,0.907214,0.761544,72.9881,60.0815,111.262,
134217728,392,0.901553,0.755656,76.8136,61.1119,113.226,
134217728,400,0.904232,0.758199,77.1469,60.8033,114.808,
134217728,408,0.903159,0.748659,78.5089,60.9221,115.792,
134217728,416,0.90611,0.759505,77.5526,61.4958,117.207,
134217728,424,0.907724,0.755073,77.8892,61.8976,117.35,
134217728,432,0.904697,0.752075,77.3093,61.3601,117.74,
134217728,440,0.907084,0.752107,78.3524,61.8063,118.934,
134217728,448,0.901016,0.744011,77.6526,61.8507,119.496,
134217728,456,0.90717,0.750048,79.2825,61.8958,121.219,
134217728,464,0.901283,0.748087,79.6086,62.1395,122.113,
134217728,472,0.902662,0.743323,79.8382,61.9891,122.775,
134217728,480,0.903317,0.735833,80.4965,62.3033,124.289,
134217728,488,0.900241,0.74315,81.6987,62.6105,125.049,
134217728,496,0.899336,0.739496,82.47,62.1182,126.28,
134217728,504,0.906434,0.742351,84.1108,62.2973,127.538,
134217728,512,0.409943,0.764267,79.2439,60.7765,127.293,
