N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.525612,0.946339,46.0785,52.182,67.2335,
134217728,16,0.470692,0.84415,42.9574,51.0483,57.4053,
134217728,24,0.953536,0.789804,44.5485,49.511,54.4279,
134217728,32,0.448753,0.787561,45.9829,52.7318,53.5984,
134217728,40,0.95526,0.837697,46.4585,53.1104,53.4204,
134217728,48,0.928388,0.759349,47.8749,53.9593,54.7442,
134217728,56,0.932861,0.770207,49.7285,57.3636,60.2681,
134217728,64,0.408542,0.752347,52.1665,57.8533,66.5084,
134217728,72,0.931732,0.760254,54.1055,58.2413,68.8145,
134217728,80,0.914447,0.772516,55.5305,58.367,71.4522,
134217728,88,0.919627,0.768825,56.3204,58.3297,73.2425,
134217728,96,0.915101,0.78157,58.0411,57.3603,75.2968,
134217728,104,0.92043,0.788654,59.1149,58.78,76.2129,
134217728,112,0.915294,0.752584,60.2122,59.0338,77.9183,
134217728,120,0.911135,0.751901,60.241,59.0286,79.4254,
134217728,128,0.407431,0.747394,61.9568,60.8087,80.7915,
134217728,136,0.920957,0.747897,62.1926,59.9275,82.6862,
134217728,144,0.912399,0.754409,62.7296,59.3461,84.4935,
134217728,152,0.91433,0.758323,64.5025,60.7137,86.1493,
134217728,160,0.90501,0.742341,64.3021,59.1565,86.866,
134217728,168,0.908328,0.749261,64.4904,58.8695,88.0424,
134217728,176,0.899023,0.74162,65.6058,59.2032,89.4131,
134217728,184,0.904179,0.745517,67.4096,60.4878,90.6979,
134217728,192,0.90905,0.739846,66.9361,59.0393,89.958,
134217728,200,0.898471,0.74361,68.5902,60.1695,91.3159,
134217728,208,0.903032,0.742035,68.5999,60.4605,92.0576,
134217728,216,0.902067,0.740375,69.4518,60.6589,93.7022,
134217728,224,0.915862,0.748764,70.7873,62.2918,93.7649,
134217728,232,0.904304,0.739211,72.3668,61.2395,94.6155,
134217728,240,0.904321,0.738766,71.2561,61.5026,95.3722,
134217728,248,0.903703,0.741382,71.8323,61.7893,97.1579,
134217728,256,0.390411,0.736131,67.8486,61.5212,96.9006,
134217728,264,0.902649,0.741248,72.4491,61.7406,99.6957,
134217728,272,0.902926,0.740997,73.1141,61.7628,100.532,
134217728,280,0.906266,0.740742,74.3316,62.6357,102.588,
134217728,288,0.897316,0.741195,73.6794,62.1202,103.632,
134217728,296,0.905732,0.741667,74.8352,62.2533,105.318,
134217728,304,0.906629,0.750326,74.4473,62.0326,106.495,
134217728,312,0.909417,0.756884,75.2139,62.049,108.434,
134217728,320,0.905837,0.743392,75.0009,62.5433,109.474,
134217728,328,0.906137,0.750478,75.9587,62.2061,111.207,
134217728,336,0.900351,0.748793,76.2863,62.6249,112.476,
134217728,344,0.905438,0.754235,78.2655,62.3635,113.438,
134217728,352,0.903197,0.745947,77.279,62.7265,114.764,
134217728,360,0.902249,0.751779,77.6661,62.8199,115.841,
134217728,368,0.909583,0.748748,77.971,62.9088,116.838,
134217728,376,0.901718,0.74936,78.1356,63.077,118.394,
134217728,384,0.905601,0.750789,75.6757,62.4916,118.141,
134217728,392,0.901936,0.754447,79.1596,63.0346,120.698,
134217728,400,0.906195,0.755641,80.1483,63.1482,121.668,
134217728,408,0.905056,0.749828,81.166,63.0076,123.278,
134217728,416,0.904191,0.761321,80.4131,63.6338,124.003,
134217728,424,0.907958,0.760275,80.5292,63.7307,124.614,
134217728,432,0.902541,0.757459,80.7653,63.606,125.136,
134217728,440,0.905273,0.759857,83.1717,63.6218,126.884,
134217728,448,0.903475,0.75701,80.7491,64.0982,127.512,
134217728,456,0.909068,0.764469,82.0719,63.814,128.554,
134217728,464,0.900667,0.768293,83.0414,64.3307,129.802,
134217728,472,0.900505,0.761546,83.6217,64.2203,130.473,
134217728,480,0.904917,0.760658,86.4223,64.5665,131.286,
134217728,488,0.905109,0.769282,85.7169,64.6939,132.699,
134217728,496,0.900381,0.769919,86.3477,64.5786,132.861,
134217728,504,0.907691,0.774197,88.1547,64.8176,134.106,
134217728,512,0.422631,0.725248,86.103,63.0175,133.289,
