N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.0803886,0.127417,4.72338,5.40277,6.80967,
33554432,16,0.0774232,0.112084,4.38566,5.29306,5.57073,
33554432,24,0.195809,0.109142,4.43935,5.2653,5.26224,
33554432,32,0.0744669,0.109561,4.40157,5.53393,5.36155,
33554432,40,0.200738,0.111663,4.32732,5.45521,5.01294,
33554432,48,0.202219,0.106765,4.66077,5.62084,5.36818,
33554432,56,0.194659,0.103659,4.51617,5.48125,5.21847,
33554432,64,0.0661538,0.103521,4.66739,5.53381,6.0547,
33554432,72,0.196416,0.100094,4.67999,5.37219,6.04763,
33554432,80,0.204539,0.105908,4.92607,5.46297,6.56268,
33554432,88,0.188445,0.103021,4.95541,5.39729,6.69098,
33554432,96,0.186687,0.104889,5.30518,5.45461,6.96323,
33554432,104,0.189386,0.105559,5.37097,5.58549,7.03032,
33554432,112,0.185269,0.103488,5.58684,5.74654,7.24853,
33554432,120,0.193713,0.104779,5.69447,5.80796,7.74274,
33554432,128,0.061964,0.103964,5.7862,5.80419,7.93521,
33554432,136,0.196729,0.10174,5.97921,5.88016,8.05654,
33554432,144,0.202895,0.104133,6.23678,5.96439,8.28947,
33554432,152,0.201991,0.103321,6.39518,5.96705,8.43813,
33554432,160,0.197108,0.102761,6.57535,6.03308,8.63139,
33554432,168,0.190837,0.10414,6.74847,6.07233,8.83565,
33554432,176,0.189198,0.104795,6.90993,6.12764,9.00985,
33554432,184,0.195958,0.101002,6.99768,6.09912,9.09162,
33554432,192,0.197946,0.100676,7.0822,6.07417,9.16109,
33554432,200,0.195599,0.103192,7.31845,6.19706,9.31959,
33554432,208,0.198932,0.102106,7.41392,6.28509,9.33609,
33554432,216,0.189807,0.101447,7.52792,6.3924,9.51284,
33554432,224,0.197747,0.101254,7.63443,6.33831,9.56821,
33554432,232,0.196165,0.101436,7.75871,6.45728,9.75413,
33554432,240,0.190335,0.100917,7.77967,6.50729,9.77354,
33554432,248,0.195202,0.100027,7.94951,6.52444,10.0402,
33554432,256,0.0665692,0.0994219,7.28955,6.45924,10.0348,
33554432,264,0.191747,0.102024,7.99219,6.56068,10.3211,
33554432,272,0.190192,0.0967678,8.03943,6.54057,10.4351,
33554432,280,0.195842,0.100677,8.0075,6.49358,10.5616,
33554432,288,0.19842,0.0992875,7.9789,6.46291,10.6808,
33554432,296,0.197905,0.0984367,8.14229,6.58504,10.8546,
33554432,304,0.191832,0.0981593,8.11758,6.4664,10.9356,
33554432,312,0.196833,0.0982899,8.24419,6.55798,11.1069,
33554432,320,0.191573,0.0990464,8.23823,6.63966,11.2669,
33554432,328,0.198949,0.104674,8.33509,6.57211,11.4306,
33554432,336,0.196561,0.101288,8.31311,6.62869,11.5029,
33554432,344,0.194828,0.10222,8.28247,6.57324,11.7269,
33554432,352,0.196707,0.10407,8.20264,6.56204,11.811,
33554432,360,0.197351,0.102223,8.30616,6.61309,11.9991,
33554432,368,0.190469,0.105408,8.21601,6.51219,12.0802,
33554432,376,0.197107,0.101142,8.26218,6.56824,12.2871,
33554432,384,0.190669,0.101591,7.97271,6.6238,12.6312,
33554432,392,0.18982,0.102745,8.34123,6.68161,12.5996,
33554432,400,0.198849,0.10206,8.2881,6.66826,12.686,
33554432,408,0.189298,0.10479,8.32283,6.71391,12.9119,
33554432,416,0.187303,0.102634,8.23752,6.68926,12.9957,
33554432,424,0.186964,0.102173,8.35227,6.70925,13.1522,
33554432,432,0.190058,0.104711,8.35929,6.73534,13.2881,
33554432,440,0.190238,0.101986,8.43641,6.75095,13.4959,
33554432,448,0.20247,0.104833,8.41058,6.80749,13.727,
33554432,456,0.196836,0.105444,8.52833,6.81518,13.7965,
33554432,464,0.200917,0.102744,8.51531,6.80258,13.9616,
33554432,472,0.202075,0.100851,8.5756,6.83374,14.125,
33554432,480,0.189892,0.101797,8.56379,6.87696,14.2978,
33554432,488,0.190202,0.104799,8.6719,6.86722,14.4488,
33554432,496,0.190021,0.103206,8.67405,6.88264,14.5671,
33554432,504,0.198863,0.103555,8.81036,6.90257,14.7528,
33554432,512,0.0690238,0.102312,8.11027,6.97582,14.6619,
