N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.297215,0.4905,23.5945,26.6254,34.0945,
134217728,16,0.265822,0.435997,22.0408,26.1916,29.6918,
134217728,24,0.767498,0.412889,23.2313,25.5756,28.0777,
134217728,32,0.25261,0.406295,23.808,27.1416,27.8115,
134217728,40,0.756289,0.433515,23.9565,27.2246,27.4637,
134217728,48,0.73903,0.393293,24.733,27.6363,28.235,
134217728,56,0.742007,0.400328,25.5889,29.2419,30.9599,
134217728,64,0.237838,0.400845,26.8004,29.6193,34.2674,
134217728,72,0.740259,0.391428,28.162,30.0562,35.7689,
134217728,80,0.730075,0.400269,28.9523,29.9974,37.0774,
134217728,88,0.740269,0.406551,29.7883,30.5384,38.3599,
134217728,96,0.731127,0.403584,30.2483,29.9622,39.3808,
134217728,104,0.737423,0.418288,31.1326,30.4693,39.8711,
134217728,112,0.734647,0.390478,31.1571,30.3669,41.1529,
134217728,120,0.733264,0.389251,31.3241,30.4656,41.6363,
134217728,128,0.230068,0.386014,31.9875,31.2898,41.9275,
134217728,136,0.734208,0.387389,31.9846,31.6286,43.0542,
134217728,144,0.728907,0.39366,32.9555,31.5057,44.2501,
134217728,152,0.7318,0.393581,33.4967,31.317,45.0327,
134217728,160,0.726947,0.388959,33.0564,30.1894,45.0054,
134217728,168,0.728553,0.392448,33.3896,30.233,46.6763,
134217728,176,0.72617,0.385308,35.0038,30.8722,46.542,
134217728,184,0.725852,0.386608,34.467,30.7462,46.9988,
134217728,192,0.727918,0.384066,35.781,30.7861,46.8946,
134217728,200,0.728093,0.387423,35.5497,31.2021,47.5922,
134217728,208,0.726635,0.387705,35.6647,31.4603,47.786,
134217728,216,0.729574,0.382982,36.1927,31.7233,48.4279,
134217728,224,0.730202,0.387739,36.2542,31.1975,48.1829,
134217728,232,0.72978,0.384148,37.8815,32.2023,48.9697,
134217728,240,0.729457,0.385014,37.0845,32.1793,49.2615,
134217728,248,0.726401,0.383574,37.0634,31.7316,50.261,
134217728,256,0.221869,0.380497,34.8441,31.503,49.5701,
134217728,264,0.728161,0.387674,37.8658,32.4752,51.5253,
134217728,272,0.727195,0.383448,37.791,31.9198,51.7708,
134217728,280,0.728407,0.394154,38.4922,32.4616,52.9479,
134217728,288,0.724178,0.395796,38.0733,32.2657,53.5556,
134217728,296,0.730375,0.391547,38.7104,32.3959,54.3624,
134217728,304,0.72866,0.391373,38.6171,32.3239,54.5952,
134217728,312,0.732743,0.394059,38.954,31.8904,56.1564,
134217728,320,0.728389,0.385591,38.7087,32.1768,56.3783,
134217728,328,0.728581,0.389537,40.4565,32.0387,57.0571,
134217728,336,0.72766,0.395141,39.1231,32.1292,57.5586,
134217728,344,0.724927,0.395022,39.5964,32.0668,59.0076,
134217728,352,0.732049,0.395653,39.6895,32.3722,58.9391,
134217728,360,0.727947,0.388318,40.1592,32.1653,59.356,
134217728,368,0.728736,0.38874,39.961,32.7523,59.7947,
134217728,376,0.731526,0.396228,40.3934,32.4999,60.6247,
134217728,384,0.730342,0.389538,39.0069,32.1863,60.514,
134217728,392,0.732416,0.392196,41.2385,32.9925,62.0803,
134217728,400,0.728506,0.390504,41.5328,32.6156,62.5763,
134217728,408,0.727994,0.389104,41.7582,32.5239,63.1232,
134217728,416,0.729431,0.396379,41.6611,32.7558,63.7555,
134217728,424,0.731349,0.392892,41.9983,33.0405,64.456,
134217728,432,0.727751,0.394276,41.6494,32.7261,64.4314,
134217728,440,0.729191,0.399502,42.0786,33.0366,65.4162,
134217728,448,0.727389,0.391972,41.7227,33.2033,65.4729,
134217728,456,0.729396,0.399305,42.4951,32.8936,65.9951,
134217728,464,0.733453,0.402208,42.958,33.0842,66.4579,
134217728,472,0.72963,0.394323,44.012,33.2604,66.8094,
134217728,480,0.72989,0.392702,43.5497,33.2397,67.3833,
134217728,488,0.72617,0.397968,44.3544,33.2714,68.0553,
134217728,496,0.729757,0.401782,44.6314,33.0718,68.1354,
134217728,504,0.728932,0.401539,45.6604,33.3091,69.2962,
134217728,512,0.233253,0.376692,43.222,32.3702,68.0477,
