N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.176032,0.254132,12.3955,13.8486,17.2443,
134217728,16,0.155367,0.223104,11.4908,13.4801,15.0898,
134217728,24,0.648057,0.210354,11.8432,12.9546,14.304,
134217728,32,0.14703,0.208067,12.2045,13.8935,14.1801,
134217728,40,0.644506,0.221836,12.2726,13.9699,14.1005,
134217728,48,0.639223,0.203066,12.8055,14.3147,14.6176,
134217728,56,0.635966,0.204389,13.194,15.0806,15.979,
134217728,64,0.131005,0.20053,13.9738,15.43,18.2289,
134217728,72,0.634938,0.208152,14.5903,15.4536,18.9264,
134217728,80,0.630933,0.2079,15.0793,15.4959,19.7337,
134217728,88,0.638511,0.203355,15.6594,15.8376,20.5759,
134217728,96,0.640071,0.21077,15.9894,15.468,21.2633,
134217728,104,0.631087,0.209314,16.313,16.0627,21.506,
134217728,112,0.631966,0.201903,16.7458,16.1173,22.0598,
134217728,120,0.63266,0.205088,16.6426,16.0186,22.4044,
134217728,128,0.127702,0.201509,17.0777,16.5747,22.8393,
134217728,136,0.62945,0.200541,16.9853,16.0073,23.1254,
134217728,144,0.634318,0.202679,17.171,16.1091,23.5587,
134217728,152,0.629356,0.201601,17.4724,16.1795,23.8783,
134217728,160,0.626812,0.199361,18.014,16.2417,24.2773,
134217728,168,0.628686,0.200956,17.6836,15.8002,24.3964,
134217728,176,0.625474,0.201952,17.9255,15.9064,24.742,
134217728,184,0.626768,0.199217,18.5074,16.3503,25.2442,
134217728,192,0.628195,0.19603,18.332,15.751,25.0066,
134217728,200,0.629333,0.197268,18.9463,16.3637,25.2625,
134217728,208,0.626336,0.197957,18.6567,16.114,25.3406,
134217728,216,0.629337,0.196017,19.506,16.5465,25.6925,
134217728,224,0.630238,0.200169,19.1548,16.1833,25.7296,
134217728,232,0.628291,0.197467,19.1297,16.379,25.848,
134217728,240,0.631186,0.199857,19.5628,16.5093,26.2669,
134217728,248,0.625611,0.198237,19.6837,16.3909,26.6599,
134217728,256,0.125488,0.196213,18.8763,16.3691,26.4093,
134217728,264,0.624327,0.195278,20.2126,16.8866,27.4654,
134217728,272,0.625714,0.201017,20.2553,16.731,27.7604,
134217728,280,0.628549,0.200571,20.433,16.7937,28.12,
134217728,288,0.644724,0.199493,20.3687,16.774,28.3395,
134217728,296,0.629651,0.201486,20.4599,16.5358,28.7282,
134217728,304,0.629522,0.200772,20.3914,16.6042,29.0029,
134217728,312,0.628859,0.200615,20.732,16.5496,29.4715,
134217728,320,0.626083,0.209351,20.6626,16.9439,29.9184,
134217728,328,0.627254,0.198699,20.9879,16.7452,31.2147,
134217728,336,0.628678,0.200011,21.0285,16.9538,30.465,
134217728,344,0.626457,0.199771,21.0851,16.6823,30.9788,
134217728,352,0.628611,0.19746,21.2268,16.728,31.186,
134217728,360,0.627102,0.201541,21.4228,16.7402,31.5344,
134217728,368,0.630817,0.198411,21.7153,16.7281,31.7436,
134217728,376,0.626448,0.19886,21.5516,16.8006,32.164,
134217728,384,0.629031,0.202187,21.0074,16.9682,32.2329,
134217728,392,0.629886,0.20269,21.8341,16.8444,32.7835,
134217728,400,0.62667,0.200584,22.0398,16.9947,33.1717,
134217728,408,0.629913,0.203511,22.3923,17.1,33.6246,
134217728,416,0.626942,0.201712,22.1909,17.0324,33.6221,
134217728,424,0.629216,0.202789,22.4035,17.0967,34.0812,
134217728,432,0.626852,0.203692,22.3655,17.0355,34.4267,
134217728,440,0.62757,0.20389,22.4919,17.274,34.5988,
134217728,448,0.624141,0.202026,22.3606,17.3197,34.8249,
134217728,456,0.627585,0.201674,22.8531,17.3043,35.2355,
134217728,464,0.629723,0.205322,22.9473,17.2581,35.5,
134217728,472,0.627653,0.201001,23.1881,17.2069,35.7705,
134217728,480,0.630031,0.202172,23.2903,17.4171,35.9638,
134217728,488,0.625723,0.20499,23.6464,17.339,36.3845,
134217728,496,0.626196,0.204685,23.8792,17.3788,36.6316,
134217728,504,0.628541,0.206315,24.3307,17.2923,36.9796,
134217728,512,0.130545,0.19478,22.955,16.9405,36.3043,
