N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.0800844,0.192522,8.13431,9.4369,
33554432,16,0.0896118,0.174187,7.71802,8.84856,9.63225,
33554432,24,0.132162,0.162408,7.40919,8.67966,
33554432,32,0.0585536,0.154129,7.18885,8.73082,7.84911,
33554432,40,0.121102,0.161662,7.23852,8.79101,
33554432,48,0.124207,0.152441,7.19133,8.44001,7.48489,
33554432,56,0.128529,0.158139,7.40301,8.83054,
33554432,64,0.0734001,0.155143,7.79323,9.26124,7.72434,
33554432,72,0.147126,0.155449,7.84444,8.94603,
33554432,80,0.116204,0.151387,8.07052,9.15904,7.51505,
33554432,88,0.115666,0.146533,8.19932,9.15473,
33554432,96,0.116409,0.149951,8.34444,9.09802,7.80575,
33554432,104,0.115031,0.149206,8.51895,9.44121,
33554432,112,0.116427,0.149253,8.78112,9.84133,8.16935,
33554432,120,0.116327,0.148952,9.04402,9.98268,
33554432,128,0.0533584,0.148223,9.30137,10.207,9.8885,
33554432,136,0.119811,0.148576,9.55219,10.1844,
33554432,144,0.120567,0.150104,9.83445,10.1488,10.2508,
33554432,152,0.119877,0.148074,10.0261,10.2968,
33554432,160,0.120204,0.148047,10.3549,10.4434,10.8424,
33554432,168,0.12121,0.148079,10.5512,10.4536,
33554432,176,0.122637,0.149122,10.8734,10.4277,11.41,
33554432,184,0.123687,0.148445,11.0351,10.5894,
33554432,192,0.123325,0.148008,11.3147,10.4917,11.6738,
33554432,200,0.125649,0.14968,11.5686,10.7838,
33554432,208,0.126272,0.148889,11.7895,10.6986,11.8919,
33554432,216,0.126958,0.148918,11.9952,10.9734,
33554432,224,0.128344,0.149047,12.3749,11.045,12.3345,
33554432,232,0.129352,0.14913,12.3664,11.0476,
33554432,240,0.129987,0.150082,12.6197,11.0753,12.6588,
33554432,248,0.132158,0.157909,12.8602,11.2127,
33554432,256,0.0685073,0.149312,13.1887,11.3578,13.5581,
33554432,264,0.134895,0.150982,13.1856,11.191,
33554432,272,0.136634,0.150483,13.4304,11.2196,13.4476,
33554432,280,0.139422,0.150964,13.4851,11.1881,
33554432,288,0.140625,0.151564,13.765,11.1305,13.6562,
33554432,296,0.142865,0.152102,13.838,11.1291,
33554432,304,0.145161,0.152677,14.2071,11.2212,13.8447,
33554432,312,0.147744,0.153783,14.4054,11.2065,
33554432,320,0.149485,0.154026,14.7986,11.2926,14.151,
33554432,328,0.116708,0.144375,14.8622,11.262,
33554432,336,0.116119,0.144265,15.0438,11.2302,14.4321,
33554432,344,0.11744,0.146092,15.0719,11.2233,
33554432,352,0.116803,0.144851,15.1838,11.2248,14.6752,
33554432,360,0.117547,0.145849,15.1599,11.359,
33554432,368,0.117349,0.14977,15.3201,11.3348,14.7776,
33554432,376,0.116843,0.144193,15.3129,11.4018,
33554432,384,0.116126,0.14404,15.4136,11.33,14.9372,
33554432,392,0.116645,0.144026,15.4553,11.4577,
33554432,400,0.116589,0.144039,15.6617,11.4785,15.1361,
33554432,408,0.116852,0.145164,15.6167,11.5503,
33554432,416,0.116194,0.143871,15.7691,11.454,15.1608,
33554432,424,0.11601,0.145095,15.7091,11.5314,
33554432,432,0.116536,0.143937,15.912,11.5873,15.4313,
33554432,440,0.116491,0.143907,15.9295,11.7031,
33554432,448,0.11754,0.143997,16.0635,11.8006,15.6094,
33554432,456,0.116651,0.144018,16.0811,11.6962,
33554432,464,0.117302,0.143815,16.3065,11.7131,15.869,
33554432,472,0.116079,0.144154,16.2603,11.7835,
33554432,480,0.117373,0.143951,16.4876,11.8293,16.0228,
33554432,488,0.115552,0.144381,16.3871,11.7885,
33554432,496,0.11763,0.145746,16.6293,11.8518,16.4211,
33554432,504,0.116421,0.14388,16.5714,11.8938,
33554432,512,0.0534026,0.143923,15.5733,12.1474,16.4587,
