N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.157721,0.253825,10.9536,12.404,15.2195,
67108864,16,0.144441,0.228524,9.93962,11.9383,13.0841,
67108864,24,0.386715,0.218543,10.4288,11.8836,12.6595,
67108864,32,0.131571,0.207255,10.651,12.7338,12.4927,
67108864,40,0.376321,0.208159,10.7663,12.8509,12.5081,
67108864,48,0.379663,0.203453,11.1216,13.0035,12.7656,
67108864,56,0.377292,0.200726,11.5033,13.5547,13.8438,
67108864,64,0.12375,0.196052,11.8611,13.6622,15.606,
67108864,72,0.374691,0.202969,12.0584,13.3616,15.6093,
67108864,80,0.374076,0.203268,12.5066,13.429,16.411,
67108864,88,0.374564,0.202355,12.4083,13.0565,16.4703,
67108864,96,0.369742,0.201316,12.7397,12.7747,17.0791,
67108864,104,0.372708,0.203754,13.0863,13.4581,17.4774,
67108864,112,0.371231,0.197868,13.2055,13.4262,17.9013,
67108864,120,0.371587,0.195648,13.4853,13.5922,18.0865,
67108864,128,0.11937,0.195262,13.2627,13.2588,18.0679,
67108864,136,0.372033,0.194514,13.9638,13.5358,18.9919,
67108864,144,0.367354,0.199888,14.4272,13.9169,19.7716,
67108864,152,0.373132,0.200552,14.4493,13.62,19.7434,
67108864,160,0.369522,0.194363,14.5237,13.3449,19.9666,
67108864,168,0.37151,0.198133,14.794,13.68,20.4714,
67108864,176,0.368302,0.194558,15.0955,13.8767,20.5375,
67108864,184,0.370425,0.193944,15.3946,13.4973,20.9451,
67108864,192,0.37107,0.196581,16.1562,14.0151,21.0727,
67108864,200,0.368235,0.194007,16.01,14.1692,21.2131,
67108864,208,0.371206,0.193393,16.1446,14.003,21.3582,
67108864,216,0.368765,0.195888,16.4384,14.2813,21.8377,
67108864,224,0.373299,0.19686,16.5272,14.1573,21.9503,
67108864,232,0.370157,0.193496,16.7652,14.2861,22.3102,
67108864,240,0.370804,0.197134,16.9598,14.3651,22.5838,
67108864,248,0.372292,0.193535,17.1819,14.4164,23.1352,
67108864,256,0.11798,0.191967,16.0991,14.4281,23.0432,
67108864,264,0.369569,0.193387,17.4184,14.6151,23.6941,
67108864,272,0.374201,0.196853,17.8294,14.9403,24.1668,
67108864,280,0.372977,0.203711,18.3722,15.9083,24.4855,
67108864,288,0.37431,0.19532,17.655,14.8505,24.5553,
67108864,296,0.373062,0.198054,17.8803,14.9474,25.1531,
67108864,304,0.374772,0.199451,17.9475,14.86,25.4248,
67108864,312,0.372543,0.197175,18.1873,14.8565,25.7802,
67108864,320,0.371776,0.199686,18.1913,14.8221,26.2783,
67108864,328,0.366755,0.19666,18.5298,14.8931,26.4546,
67108864,336,0.373397,0.200485,18.3703,14.912,26.6559,
67108864,344,0.371312,0.198738,18.4097,14.7361,26.9981,
67108864,352,0.369639,0.197379,18.3847,14.8313,27.0875,
67108864,360,0.369402,0.196768,18.5536,15.0128,27.4249,
67108864,368,0.370489,0.198455,18.7563,14.8651,27.6482,
67108864,376,0.370712,0.198191,18.8696,14.9975,28.0701,
67108864,384,0.371668,0.197309,18.5083,14.8877,28.0388,
67108864,392,0.373423,0.199363,19.2582,15.0584,28.6237,
67108864,400,0.371158,0.201599,19.4453,15.1767,28.7171,
67108864,408,0.37215,0.199351,19.8947,15.1773,29.3328,
67108864,416,0.36744,0.194887,19.7186,15.3683,29.2956,
67108864,424,0.369627,0.193521,19.7192,15.3123,29.545,
67108864,432,0.371363,0.195744,19.7723,15.3532,29.7779,
67108864,440,0.36926,0.196157,19.7957,15.4674,30.277,
67108864,448,0.368906,0.192705,20.2082,15.4531,30.4758,
67108864,456,0.369651,0.192443,19.7966,15.5204,31.28,
67108864,464,0.372356,0.195046,19.882,15.4602,31.1762,
67108864,472,0.371629,0.192175,20.0776,15.5999,31.6741,
67108864,480,0.370329,0.193638,19.9812,15.5128,31.6572,
67108864,488,0.370521,0.192987,20.1395,15.6949,32.2931,
67108864,496,0.369907,0.197145,20.1328,15.6896,32.4856,
67108864,504,0.370487,0.197749,20.3257,15.7389,32.824,
67108864,512,0.122433,0.191758,18.8208,15.2723,32.3285,
