N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.144911,0.198392,7.70671,8.30576,9.94424,
134217728,16,0.127293,0.183301,7.73203,8.00446,9.33317,
134217728,24,0.618953,0.157999,7.42452,7.74307,9.09426,
134217728,32,0.114753,0.162497,7.84655,8.16961,9.48984,
134217728,40,0.612872,0.179532,8.15028,9.29885,9.95437,
134217728,48,0.603408,0.151041,8.50958,8.41538,10.8961,
134217728,56,0.605164,0.152164,8.70827,8.74873,11.9397,
134217728,64,0.103126,0.150211,9.16594,9.01409,12.8718,
134217728,72,0.603478,0.171119,9.62894,9.01541,13.7713,
134217728,80,0.604265,0.158001,10.0335,9.09334,14.6187,
134217728,88,0.599697,0.160805,10.2878,9.00026,15.2359,
134217728,96,0.618755,0.166401,10.8526,9.16579,16.0485,
134217728,104,0.603875,0.172343,11.0985,9.24755,16.1881,
134217728,112,0.598728,0.149217,11.2904,9.33342,16.4235,
134217728,120,0.601323,0.148998,11.5541,9.35185,16.9709,
134217728,128,0.100411,0.150169,11.9286,9.86713,17.2534,
134217728,136,0.601008,0.158615,11.7233,9.26995,17.6059,
134217728,144,0.612581,0.156116,12.1003,9.43066,18.0296,
134217728,152,0.599265,0.149053,12.1579,9.44688,18.0623,
134217728,160,0.596304,0.147743,12.5014,9.53137,18.2771,
134217728,168,0.596782,0.147612,12.5239,9.42026,18.4677,
134217728,176,0.596723,0.148962,12.8314,9.60725,18.7427,
134217728,184,0.598132,0.165044,12.8749,9.44553,18.8882,
134217728,192,0.60231,0.145792,13.0447,9.44723,18.8563,
134217728,200,0.596943,0.147804,13.4717,9.60022,19.2971,
134217728,208,0.599313,0.147348,13.4233,9.62506,19.3856,
134217728,216,0.598377,0.147592,13.6625,9.61097,19.6288,
134217728,224,0.597275,0.148264,13.7132,9.64159,19.6384,
134217728,232,0.596884,0.147313,14.0436,9.76866,20.1292,
134217728,240,0.598035,0.147548,14.0021,9.65311,20.3136,
134217728,248,0.598438,0.147542,14.2182,9.90679,20.5826,
134217728,256,0.0969841,0.147275,13.7117,9.88106,20.2879,
134217728,264,0.596581,0.147991,14.6105,9.97118,21.1622,
134217728,272,0.599829,0.147614,14.6829,9.95104,21.3941,
134217728,280,0.598411,0.148158,14.8877,9.9585,21.8244,
134217728,288,0.599368,0.149329,14.888,10.1492,21.9042,
134217728,296,0.59916,0.149126,15.2033,9.95687,22.3867,
134217728,304,0.59889,0.150032,15.1526,10.0355,22.5719,
134217728,312,0.599112,0.150239,15.3592,10.0425,22.9191,
134217728,320,0.596591,0.150897,15.3843,10.0635,23.2304,
134217728,328,0.598524,0.15223,15.6288,10.0655,23.6083,
134217728,336,0.596872,0.152696,15.7252,10.1367,23.8655,
134217728,344,0.597702,0.152889,15.8222,10.0679,24.1392,
134217728,352,0.596502,0.153179,15.9951,10.0081,24.5025,
134217728,360,0.59614,0.153667,16.2195,10.0428,24.8025,
134217728,368,0.597136,0.153953,16.2022,10.1536,25.0035,
134217728,376,0.594765,0.155465,16.3659,10.1152,25.2724,
134217728,384,0.59642,0.155739,16.1708,10.1318,25.2484,
134217728,392,0.614103,0.155702,16.7002,10.1126,25.847,
134217728,400,0.598369,0.156975,16.9481,10.274,26.3329,
134217728,408,0.597227,0.157181,17.2322,10.1911,26.5447,
134217728,416,0.598995,0.15839,17.1765,10.2784,26.5783,
134217728,424,0.598306,0.158679,17.3271,10.3394,26.8911,
134217728,432,0.597073,0.159696,17.3816,10.3492,27.148,
134217728,440,0.599695,0.160312,17.4917,10.3901,27.3731,
134217728,448,0.599142,0.162407,17.5287,10.4455,27.4677,
134217728,456,0.599601,0.161983,17.7233,10.4117,28.0178,
134217728,464,0.598924,0.163711,17.9674,10.4328,28.0463,
134217728,472,0.597717,0.164904,18.1924,10.5394,28.3226,
134217728,480,0.601343,0.164891,18.3322,10.5282,28.5163,
134217728,488,0.60065,0.167355,18.7161,10.4556,28.8931,
134217728,496,0.597078,0.169114,18.9528,10.5487,29.1072,
134217728,504,0.599225,0.168767,19.3646,10.5266,29.5036,
134217728,512,0.0971326,0.141055,18.6571,10.3256,28.4667,
