N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.0784659,0.105141,3.4462,3.7416,4.33457,
67108864,16,0.0687099,0.091209,3.34187,3.6283,4.08288,
67108864,24,0.315098,0.080886,3.31513,3.57503,4.12747,
67108864,32,0.0630409,0.0846082,3.50807,3.82445,4.2929,
67108864,40,0.309305,0.0803285,3.71598,3.87984,4.57965,
67108864,48,0.304693,0.0761412,3.77836,3.89183,4.97067,
67108864,56,0.306465,0.0781054,3.95633,4.0401,5.46647,
67108864,64,0.0567585,0.0771921,4.02837,4.05138,5.75164,
67108864,72,0.308514,0.0800183,4.08925,3.9304,6.02172,
67108864,80,0.321311,0.0999398,4.20719,3.90937,6.30008,
67108864,88,0.307335,0.0864123,4.53405,4.04568,6.71722,
67108864,96,0.305263,0.0757109,4.66596,4.00319,6.87199,
67108864,104,0.304009,0.0746979,4.70068,4.03929,6.99105,
67108864,112,0.305141,0.0743898,4.7968,4.0661,7.17649,
67108864,120,0.305959,0.0741714,4.90644,4.08061,7.389,
67108864,128,0.0525442,0.0747496,4.9725,4.18259,7.38678,
67108864,136,0.306333,0.0740268,5.09467,4.12958,7.63061,
67108864,144,0.305051,0.075136,5.19531,4.16384,7.81002,
67108864,152,0.305339,0.0748863,5.32831,4.19182,7.95831,
67108864,160,0.304786,0.0841676,5.41055,4.18549,8.03679,
67108864,168,0.305497,0.0755517,5.53342,4.24863,8.19492,
67108864,176,0.303771,0.075504,5.70269,4.31331,8.37396,
67108864,184,0.303911,0.0746923,5.77396,4.45114,8.44149,
67108864,192,0.303584,0.073878,5.89063,4.27342,8.42174,
67108864,200,0.301773,0.0760797,6.02978,4.44832,8.66894,
67108864,208,0.304793,0.0749979,6.11727,4.41428,8.75319,
67108864,216,0.305269,0.0748875,6.24807,4.40802,8.96559,
67108864,224,0.305953,0.0754712,6.34761,4.48852,9.01291,
67108864,232,0.302427,0.0749032,6.43699,4.46807,9.23458,
67108864,240,0.304933,0.0759145,6.55197,4.48546,9.35344,
67108864,248,0.314672,0.0755832,6.65282,4.54372,9.56652,
67108864,256,0.053401,0.0754117,6.36037,4.54686,9.41485,
67108864,264,0.306129,0.0763194,6.81273,4.56631,9.89719,
67108864,272,0.305856,0.0759131,6.91045,4.63624,10.0143,
67108864,280,0.306078,0.0768089,7.03503,4.61559,10.223,
67108864,288,0.306593,0.0770488,7.02533,4.61617,10.2877,
67108864,296,0.306468,0.0773279,7.16716,4.61652,10.4676,
67108864,304,0.305304,0.0780126,7.20628,4.60576,10.6088,
67108864,312,0.305567,0.0782858,7.30669,4.68147,10.7964,
67108864,320,0.304816,0.0791534,7.34051,4.68406,10.9823,
67108864,328,0.304928,0.0791989,7.48891,4.67931,11.1062,
67108864,336,0.305514,0.0798899,7.48988,4.66699,11.2294,
67108864,344,0.305046,0.0801688,7.57814,4.70014,11.3449,
67108864,352,0.305655,0.0808284,7.53312,4.72199,11.39,
67108864,360,0.307909,0.0809321,7.63719,4.72285,11.6084,
67108864,368,0.306769,0.0819315,7.74501,4.744,11.7148,
67108864,376,0.31373,0.10213,7.85128,4.7891,11.7966,
67108864,384,0.305897,0.0831991,7.76168,4.74129,11.8153,
67108864,392,0.306198,0.0926058,8.07423,4.80004,12.1057,
67108864,400,0.305001,0.0851326,8.24109,4.76668,12.2059,
67108864,408,0.303606,0.0721787,8.32214,4.79948,12.4307,
67108864,416,0.313106,0.0734089,8.32487,4.79689,12.466,
67108864,424,0.318168,0.0822891,8.38328,4.8374,12.6637,
67108864,432,0.30618,0.0739638,8.4117,4.87768,12.7618,
67108864,440,0.30565,0.0722126,8.42733,4.8375,12.9534,
67108864,448,0.303262,0.0728212,8.40159,4.88884,13.0569,
67108864,456,0.306051,0.0720153,8.48526,4.98124,13.247,
67108864,464,0.302824,0.0717659,8.49354,4.92482,13.3675,
67108864,472,0.306636,0.0733452,8.55438,4.91641,13.538,
67108864,480,0.303008,0.0728449,8.49299,4.93569,13.6358,
67108864,488,0.304407,0.0749305,8.62345,5.00504,13.8558,
67108864,496,0.304321,0.0725649,8.63856,4.96378,13.9185,
67108864,504,0.306326,0.0731223,8.7204,5.03861,14.0917,
67108864,512,0.0527389,0.0762756,8.23928,4.88369,13.4498,
