N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
33554432,8,0.129885,0.230982,9.55103,10.9793,13.1074,
33554432,16,0.124143,0.216575,8.94489,10.8939,11.3541,
33554432,24,0.237466,0.201889,8.86167,10.6803,10.8251,
33554432,32,0.110986,0.192969,8.77515,11.2954,10.4606,
33554432,40,0.231653,0.201601,8.66286,11.1377,10.3567,
33554432,48,0.230297,0.191868,8.83731,10.8939,10.4737,
33554432,56,0.23189,0.195088,9.12242,11.1211,11.3695,
33554432,64,0.102923,0.19158,9.38661,11.1627,12.3204,
33554432,72,0.231024,0.196052,9.42814,10.9614,12.574,
33554432,80,0.226082,0.187972,9.70789,10.9565,13.0116,
33554432,88,0.226518,0.185308,9.89892,11.1236,13.3864,
33554432,96,0.22472,0.188979,10.6312,10.9847,13.8824,
33554432,104,0.225911,0.188577,10.5447,11.3884,14.4353,
33554432,112,0.226569,0.188982,10.8418,11.5469,14.8564,
33554432,120,0.227396,0.187666,11.1349,11.7812,15.4563,
33554432,128,0.100963,0.194277,11.4562,11.951,15.8455,
33554432,136,0.23118,0.188033,11.8595,12.0449,16.5362,
33554432,144,0.229838,0.189224,12.1831,12.0794,17.0362,
33554432,152,0.229858,0.190319,12.5847,12.2049,17.3832,
33554432,160,0.227729,0.187465,12.9424,12.2857,17.7604,
33554432,168,0.230214,0.189529,13.1291,12.3026,18.1445,
33554432,176,0.227896,0.187913,13.4947,12.4604,18.4775,
33554432,184,0.227993,0.188152,13.5025,12.2499,18.7184,
33554432,192,0.230622,0.18908,13.8153,12.4476,18.7876,
33554432,200,0.22818,0.188665,14.2028,12.6215,18.9641,
33554432,208,0.228223,0.18799,14.5233,12.8044,19.1341,
33554432,216,0.228302,0.18837,14.7237,12.8729,19.5277,
33554432,224,0.229398,0.189399,15.352,13.0133,19.7893,
33554432,232,0.228529,0.188684,14.9778,13.0517,20.0394,
33554432,240,0.22797,0.18909,15.1898,13.2065,20.2286,
33554432,248,0.229066,0.189679,15.2945,13.1162,20.5658,
33554432,256,0.0987273,0.188167,14.31,13.2864,20.6158,
33554432,264,0.228219,0.189806,15.6191,13.2824,21.3225,
33554432,272,0.228426,0.189269,15.5108,13.066,21.4348,
33554432,280,0.228897,0.190109,15.5593,13.0576,21.752,
33554432,288,0.228933,0.192217,15.6284,13.2652,21.941,
33554432,296,0.228628,0.190508,15.858,13.2095,22.2358,
33554432,304,0.228869,0.191803,16.0012,13.0712,22.5775,
33554432,312,0.22894,0.192103,16.2176,13.2,22.9185,
33554432,320,0.227459,0.194563,16.2141,13.3378,23.1693,
33554432,328,0.227432,0.186121,16.5085,13.1309,23.5621,
33554432,336,0.228385,0.183154,16.3819,13.2848,23.6258,
33554432,344,0.227344,0.18583,16.3674,13.1127,23.9137,
33554432,352,0.227998,0.186032,16.2522,13.232,24.2209,
33554432,360,0.226107,0.185046,16.3062,13.2192,24.5526,
33554432,368,0.235846,0.183096,16.327,13.3028,24.8498,
33554432,376,0.226815,0.184492,16.3088,13.5432,25.1568,
33554432,384,0.226319,0.18417,15.7782,13.2958,25.328,
33554432,392,0.227375,0.184656,16.2824,13.3199,25.8057,
33554432,400,0.228021,0.182819,16.3175,13.3569,26.0906,
33554432,408,0.227452,0.183971,16.4491,13.3887,26.4403,
33554432,416,0.226813,0.190849,16.4475,13.5163,26.5892,
33554432,424,0.228395,0.183753,16.5825,13.6168,27.0796,
33554432,432,0.230437,0.18744,16.5714,13.6218,27.2826,
33554432,440,0.227855,0.183731,16.7148,13.622,27.8375,
33554432,448,0.229542,0.183929,16.587,13.7358,28.0434,
33554432,456,0.229581,0.183398,16.9296,13.7545,28.5317,
33554432,464,0.229478,0.18606,16.9318,13.8155,28.6805,
33554432,472,0.228305,0.182917,17.0477,13.8059,29.1112,
33554432,480,0.228301,0.183578,17.0546,13.9135,29.253,
33554432,488,0.228264,0.183193,17.2555,13.9613,29.7144,
33554432,496,0.227344,0.185346,17.3659,13.9376,29.9848,
33554432,504,0.229415,0.183808,17.4301,13.959,30.5935,
33554432,512,0.104333,0.181777,16.2834,14.0292,29.6073,
