N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
67108864,8,0.0791241,0.0980355,3.43936,3.75909,4.4352,
67108864,16,0.0686486,0.0900271,3.338,3.58094,3.94249,
67108864,24,0.315014,0.0831375,3.26029,3.51467,3.87548,
67108864,32,0.0627596,0.0790373,3.35108,3.70925,4.08479,
67108864,40,0.310364,0.0825705,3.54132,3.7512,4.30462,
67108864,48,0.308204,0.106097,3.68601,3.7907,4.9389,
67108864,56,0.306703,0.0786969,3.78607,3.93663,5.24883,
67108864,64,0.0572219,0.0766829,4.01629,4.0249,5.71395,
67108864,72,0.309451,0.076905,3.98896,3.90066,5.70765,
67108864,80,0.305026,0.0753985,4.2723,4.01975,6.27429,
67108864,88,0.305199,0.0734875,4.28301,3.95507,6.41494,
67108864,96,0.305782,0.0780196,4.47065,3.89672,6.71298,
67108864,104,0.304853,0.0785835,4.58112,3.96672,6.77537,
67108864,112,0.304015,0.0771626,4.64135,3.98218,6.9893,
67108864,120,0.304793,0.0768994,4.70408,4.01805,7.14594,
67108864,128,0.0551094,0.0776999,4.83418,4.10828,7.2671,
67108864,136,0.307214,0.0767417,4.89736,4.07902,7.4738,
67108864,144,0.319213,0.0908494,5.01663,4.07918,7.62132,
67108864,152,0.310954,0.0891807,5.14106,4.0881,7.74553,
67108864,160,0.304202,0.0769773,5.23708,4.10207,7.83722,
67108864,168,0.30602,0.0771876,5.34766,4.12051,7.99355,
67108864,176,0.304378,0.0788466,5.49915,4.15044,8.01807,
67108864,184,0.303727,0.0774538,5.60735,4.2202,8.16013,
67108864,192,0.305924,0.0772455,5.6877,4.22805,8.25814,
67108864,200,0.307138,0.0776658,5.80062,4.25705,8.34698,
67108864,208,0.304558,0.0757634,5.89493,4.27406,8.40635,
67108864,216,0.306048,0.075983,5.99212,4.29995,8.60813,
67108864,224,0.303626,0.0769507,6.14197,4.38407,8.70534,
67108864,232,0.306551,0.0756686,6.21436,4.36886,8.85308,
67108864,240,0.303393,0.0752357,6.31539,4.38667,9.03081,
67108864,248,0.303406,0.0753129,6.37015,4.45514,9.1775,
67108864,256,0.0546142,0.0747825,6.13304,4.42727,9.0348,
67108864,264,0.305769,0.0749395,6.55161,4.48615,9.47388,
67108864,272,0.306082,0.074372,6.62,4.51181,9.59511,
67108864,280,0.305375,0.0744735,6.73253,4.5065,9.82685,
67108864,288,0.304079,0.074878,6.71266,4.56914,9.87448,
67108864,296,0.305485,0.0738631,6.81802,4.55643,10.153,
67108864,304,0.307399,0.0747741,6.87321,4.55108,10.2401,
67108864,312,0.308201,0.0741204,6.96938,4.54874,10.4011,
67108864,320,0.30574,0.0742526,7.05371,4.59828,10.5516,
67108864,328,0.304018,0.0733971,7.11784,4.60263,10.707,
67108864,336,0.306512,0.094063,7.12069,4.6606,10.7979,
67108864,344,0.306204,0.0732762,7.16575,4.6279,10.9676,
67108864,352,0.305686,0.0891653,7.14765,4.60728,11.0043,
67108864,360,0.307337,0.0725881,7.30298,4.65089,11.1975,
67108864,368,0.304715,0.0725441,7.31723,4.68899,11.2829,
67108864,376,0.305285,0.0726247,7.40058,4.67588,11.4814,
67108864,384,0.307953,0.0719168,7.3861,4.68453,11.5145,
67108864,392,0.30595,0.071819,7.6045,4.69775,11.8411,
67108864,400,0.306348,0.0723946,7.7556,4.73535,11.8851,
67108864,408,0.302499,0.0763177,7.91003,4.7438,12.0802,
67108864,416,0.304252,0.0763864,7.82913,4.77158,12.1208,
67108864,424,0.304196,0.075744,7.95685,4.82344,12.3048,
67108864,432,0.304139,0.0761086,7.93015,4.79035,12.4178,
67108864,440,0.303716,0.0769651,7.95018,4.79473,12.6092,
67108864,448,0.305073,0.0764527,7.95874,4.84258,12.7427,
67108864,456,0.302663,0.0759317,8.06379,4.81693,12.8797,
67108864,464,0.305256,0.0756065,8.10784,4.8406,13.005,
67108864,472,0.302948,0.0757539,8.16411,4.87118,13.116,
67108864,480,0.304898,0.076315,8.12767,4.87288,13.2766,
67108864,488,0.313051,0.0833092,8.24628,4.89092,13.4271,
67108864,496,0.306001,0.0774365,8.29215,4.8961,13.5887,
67108864,504,0.30679,0.0765316,8.34571,4.99627,13.7274,
67108864,512,0.0511642,0.0749371,7.9233,4.84933,13.0904,
