N,node size,build horizontal(s),build vertical(s),seq search(s),binary search(s), simd search(s)
134217728,8,0.297883,0.515828,22.7498,25.5778,34.4261,
134217728,16,0.267884,0.455786,21.2424,25.2784,28.2584,
134217728,24,0.753563,0.428545,22.7233,24.3325,26.5644,
134217728,32,0.252456,0.424167,23.1937,25.92,26.5678,
134217728,40,0.754979,0.426941,23.5658,26.3173,26.3855,
134217728,48,0.737871,0.421835,24.0864,26.5072,26.8674,
134217728,56,0.74504,0.418173,24.7258,27.8872,27.9025,
134217728,64,0.235202,0.405327,26.322,28.665,33.6151,
134217728,72,0.739681,0.406058,27.3804,29.5787,34.5855,
134217728,80,0.735567,0.408653,27.8349,28.979,36.1888,
134217728,88,0.737218,0.401977,28.7987,29.0955,37.1179,
134217728,96,0.731712,0.399433,29.9248,28.5728,37.7266,
134217728,104,0.739719,0.39415,30.2063,29.2912,37.8051,
134217728,112,0.73218,0.412389,30.7271,29.375,38.4249,
134217728,120,0.73195,0.409059,31.8442,30.2955,40.5475,
134217728,128,0.23191,0.404365,31.9945,30.5853,41.2815,
134217728,136,0.735563,0.406747,31.715,29.462,40.928,
134217728,144,0.732509,0.408092,32.3068,29.5902,41.8382,
134217728,152,0.73338,0.409393,32.6149,29.3976,42.1819,
134217728,160,0.728335,0.404328,33.4696,29.7795,43.1073,
134217728,168,0.73205,0.409097,33.2108,29.1376,43.4635,
134217728,176,0.726354,0.407256,33.9811,29.4957,44.2264,
134217728,184,0.72936,0.404062,34.0602,29.2587,44.2598,
134217728,192,0.730759,0.40281,34.6446,29.2863,44.6614,
134217728,200,0.720614,0.411154,35.1579,29.9404,44.9181,
134217728,208,0.733932,0.413161,35.9747,30.9528,46.2191,
134217728,216,0.728229,0.404005,36.1511,30.7524,45.9746,
134217728,224,0.732736,0.405339,36.3518,30.8135,46.1296,
134217728,232,0.732273,0.410162,36.0922,30.1945,46.4494,
134217728,240,0.726736,0.397391,36.3014,30.4089,46.4545,
134217728,248,0.730752,0.396706,37.1815,31.1775,47.5191,
134217728,256,0.228261,0.399523,34.3135,30.2675,47.1649,
134217728,264,0.747635,0.395505,37.3655,30.9427,48.7897,
134217728,272,0.732011,0.398193,37.2095,30.7881,48.9134,
134217728,280,0.725939,0.399945,38.181,30.9645,50.2531,
134217728,288,0.723145,0.400987,37.8996,31.4868,50.4326,
134217728,296,0.732753,0.398585,38.1145,30.8378,50.9137,
134217728,304,0.727922,0.403218,38.3377,31.4393,51.6985,
134217728,312,0.731746,0.398669,38.5166,31.1489,52.4341,
134217728,320,0.727728,0.403224,37.6752,30.9846,53.0335,
134217728,328,0.730684,0.405225,38.6716,30.9039,53.9818,
134217728,336,0.726363,0.404969,38.3562,31.4778,54.0886,
134217728,344,0.72221,0.39814,38.6326,31.4007,54.9344,
134217728,352,0.729595,0.395499,38.8576,31.0812,55.6097,
134217728,360,0.728369,0.395001,39.0761,31.4749,56.4494,
134217728,368,0.730828,0.392463,39.1548,31.2567,56.8219,
134217728,376,0.724421,0.392584,39.1817,31.1892,57.1387,
134217728,384,0.730484,0.395932,38.3184,31.179,57.5775,
134217728,392,0.726687,0.391278,39.7355,31.5366,58.4593,
134217728,400,0.7305,0.394504,40.1676,31.467,60.3431,
134217728,408,0.732817,0.388885,40.4458,31.4497,59.61,
134217728,416,0.727927,0.394741,40.1317,31.5933,59.9828,
134217728,424,0.729497,0.391541,40.4373,31.7552,60.6002,
134217728,432,0.727083,0.395073,40.5053,31.7548,60.9397,
134217728,440,0.731557,0.395395,40.7976,31.8584,61.483,
134217728,448,0.728971,0.395747,40.4348,31.9924,61.8566,
134217728,456,0.729906,0.388936,40.8983,31.9431,62.344,
134217728,464,0.726182,0.393654,41.2456,32.1132,62.8613,
134217728,472,0.730811,0.387544,41.6598,32.1591,63.7018,
134217728,480,0.731167,0.383814,41.8967,32.1995,64.2352,
134217728,488,0.729228,0.387269,42.3749,32.4432,64.772,
134217728,496,0.725885,0.382787,42.7646,32.2229,65.0505,
134217728,504,0.7307,0.385189,43.6008,32.119,65.8705,
134217728,512,0.234531,0.397055,40.7306,31.2247,65.2665,
